ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
ENTX,6,50.0,8.23,205.0,1.72,0.9192574741534546,-48.74 # 51.13 # 26.72 # -23.28 # -29.45 # 73.02,51.13 # 26.72 # 73.02,50.29,51.13,-48.74 # -23.28 # -29.45,-33.83,-29.45,145.0,3,3,73.02,-48.74,2018-07-20,30,70
SOND,2,0.0,-83.71,303.0,-83.71,0.021837330366965366,-76.85 # -90.57,,,,-76.85 # -90.57,-83.71,-83.71,303.0,0,2,-76.85,-90.57,2022-01-12,30,70
FTEK,13,61.54,6.45,229.0,13.25,1.3224960911322041,33.35 # 23.1 # 23.87 # -1.11 # 13.25 # -22.63 # 28.13 # -44.37 # 44.87 # -43.79 # 10.48 # 25.0 # -6.36,33.35 # 23.1 # 23.87 # 13.25 # 28.13 # 44.87 # 10.48 # 25.0,25.26,24.43,-1.11 # -22.63 # -44.37 # -43.79 # -6.36,-23.65,-22.63,148.0,8,5,44.87,-44.37,2007-12-14,30,70
CURO,6,50.0,-17.4,171.0,-15.48,0.08664110631376382,-51.97 # 21.0 # 37.2 # 31.48 # -67.69 # -74.43,21.0 # 37.2 # 31.48,29.9,31.48,-51.97 # -67.69 # -74.43,-64.69,-67.69,130.5,3,3,37.2,-74.43,2018-10-08,30,70
AREN,23,69.57,29.33,107.0,17.65,11.877489796627962,-14.29 # 10.0 # 6.45 # -16.67 # -16.67 # 61.9 # 5.26 # 17.65 # 25.0 # 20.0 # -6.25 # 0.0 # 50.0 # 14.29 # 20.0 # 25.0 # 325.0 # 66.4 # -54.55 # 82.93 # 77.42 # 61.83 # -86.08,10.0 # 6.45 # 61.9 # 5.26 # 17.65 # 25.0 # 20.0 # 0.0 # 50.0 # 14.29 # 20.0 # 25.0 # 325.0 # 66.4 # 82.93 # 77.42 # 61.83,51.13,25.0,-14.29 # -16.67 # -16.67 # -6.25 # -54.55 # -86.08,-32.42,-16.67,56.0,16,7,325.0,-86.08,2008-08-25,30,70
UBX,8,62.5,16.52,167.0,32.71,1.3129156197007017,32.55 # 32.88 # -34.86 # 58.5 # 39.18 # -69.45 # 78.0 # -4.62,32.55 # 32.88 # 58.5 # 39.18 # 78.0,48.22,39.18,-34.86 # -69.45 # -4.62,-36.31,-34.86,109.0,5,3,78.0,-69.45,2018-05-24,30,70
SWIN,1,100.0,3.72,94.0,3.72,1.0372092651895362,3.72,3.72,3.72,3.72,,,,94.0,1,0,3.72,3.72,2023-10-10,30,70
SVT,23,86.96,12.04,147.0,11.37,8.013955362050071,2.92 # 31.71 # 11.32 # 27.21 # -61.16 # 34.38 # 17.01 # 10.69 # 12.92 # 7.1 # 11.37 # 35.14 # 22.22 # 24.73 # 6.1 # 23.79 # 34.13 # -3.83 # 0.65 # 9.92 # 14.09 # -4.06 # 8.51,2.92 # 31.71 # 11.32 # 27.21 # 34.38 # 17.01 # 10.69 # 12.92 # 7.1 # 11.37 # 35.14 # 22.22 # 24.73 # 6.1 # 23.79 # 34.13 # 0.65 # 9.92 # 14.09 # 8.51,17.29,13.5,-61.16 # -3.83 # -4.06,-23.02,-4.06,141.0,20,3,35.14,-61.16,2006-05-12,30,70
CARA,11,72.73,1.74,175.0,10.39,0.1926286380192406,-6.17 # -47.42 # 37.07 # 24.36 # 26.57 # 5.25 # 10.39 # 4.69 # 16.31 # 38.93 # -90.79,37.07 # 24.36 # 26.57 # 5.25 # 10.39 # 4.69 # 16.31 # 38.93,20.45,20.34,-6.17 # -47.42 # -90.79,-48.13,-47.42,132.0,8,3,38.93,-90.79,2014-08-05,30,70
CVU,21,57.14,-0.3,170.0,3.9,0.47116905289329036,-35.39 # -5.73 # -16.0 # 3.15 # 24.87 # 23.95 # 13.72 # 28.61 # -9.29 # 46.55 # -14.97 # -31.71 # 3.9 # 21.15 # 4.09 # 9.41 # -51.99 # 20.85 # -18.32 # 5.59 # -28.78,3.15 # 24.87 # 23.95 # 13.72 # 28.61 # 46.55 # 3.9 # 21.15 # 4.09 # 9.41 # 20.85 # 5.59,17.15,17.29,-35.39 # -5.73 # -16.0 # -9.29 # -14.97 # -31.71 # -51.99 # -18.32 # -28.78,-23.58,-18.32,134.0,12,9,46.55,-51.99,2006-03-31,30,70
KUKE,3,33.33,-30.25,257.0,-15.49,0.17109782553891636,-15.49 # -80.82 # 5.57,5.57,5.57,5.57,-15.49 # -80.82,-48.16,-48.16,159.0,1,2,5.57,-80.82,2021-02-24,30,70
DUO,5,60.0,54.81,163.0,17.76,0.027601661505694097,17.76 # 420.83 # -96.18 # 21.98 # -90.33,17.76 # 420.83 # 21.98,153.53,21.98,-96.18 # -90.33,-93.26,-93.26,96.0,3,2,420.83,-96.18,2019-11-29,30,70
RAVE,13,61.54,8.43,259.0,21.26,0.5250891449286601,90.73 # -18.43 # -24.24 # 42.13 # 32.9 # -0.14 # 16.98 # -83.9 # 21.26 # -50.0 # 24.79 # 31.18 # 26.35,90.73 # 42.13 # 32.9 # 16.98 # 21.26 # 24.79 # 31.18 # 26.35,35.79,28.77,-18.43 # -24.24 # -0.14 # -83.9 # -50.0,-35.34,-24.24,168.0,8,5,90.73,-83.9,2006-11-17,30,70
KA,8,50.0,26.69,222.0,24.1,0.09882802276574493,91.1 # -75.24 # 139.71 # 172.43 # -71.43 # 75.49 # -91.23 # -27.29,91.1 # 139.71 # 172.43 # 75.49,119.68,115.4,-75.24 # -71.43 # -91.23 # -27.29,-66.3,-73.33,198.5,4,4,172.43,-91.23,2016-10-28,30,70
CPIX,9,22.22,-14.74,370.0,-10.55,0.1780421235515949,-57.02 # -7.7 # -1.95 # 7.71 # -22.04 # -32.47 # 6.95 # -10.55 # -15.63,7.71 # 6.95,7.33,7.33,-57.02 # -7.7 # -1.95 # -22.04 # -32.47 # -10.55 # -15.63,-21.05,-15.63,202.0,2,7,7.71,-57.02,2009-09-02,30,70
FATH,2,50.0,-38.96,318.0,-38.96,0.07045026448301413,-93.93 # 16.0,16.0,16.0,16.0,-93.93,-93.93,-93.93,318.0,1,1,16.0,-93.93,2021-12-17,30,70
BNZI,4,50.0,-19.69,132.0,-0.53,0.1917851614355329,-2.01 # 3.58 # 0.96 # -81.28,3.58 # 0.96,2.27,2.27,-2.01 # -81.28,-41.65,-41.65,111.0,2,2,3.58,-81.28,2021-03-08,30,70
DLPN,23,73.91,86.76,138.0,50.0,2977.1352681386034,193.33 # 207.69 # 83.61 # -50.63 # -65.22 # 62.5 # 25.0 # 100.0 # 400.0 # 33.33 # 125.0 # 0.0 # 150.0 # 50.0 # 300.0 # 73.91 # 31.25 # 25.0 # -88.67 # 350.0 # 31.87 # -36.39 # -6.23,193.33 # 207.69 # 83.61 # 62.5 # 25.0 # 100.0 # 400.0 # 33.33 # 125.0 # 0.0 # 150.0 # 50.0 # 300.0 # 73.91 # 31.25 # 25.0 # 350.0 # 31.87,124.58,78.76,-50.63 # -65.22 # -88.67 # -36.39 # -6.23,-49.43,-50.63,79.0,17,6,400.0,-88.67,2007-04-16,30,70
HLTH,2,0.0,-71.73,358.0,-71.73,0.03677884681514031,-50.96 # -92.5,,,,-50.96 # -92.5,-71.73,-71.73,357.5,0,2,-50.96,-92.5,2021-10-15,30,70
NXPL,20,45.0,107.17,197.0,-22.79,0.009927628370546887,3.23 # -54.29 # -67.39 # -57.14 # 400.0 # -90.83 # -78.57 # -86.43 # -32.14 # -52.31 # 66.67 # 100.0 # -76.67 # 37.5 # 2060.87 # 18.31 # 35.0 # 64.73 # -33.67 # -13.44,3.23 # 400.0 # 66.67 # 100.0 # 37.5 # 2060.87 # 18.31 # 35.0 # 64.73,309.59,64.73,-54.29 # -67.39 # -57.14 # -90.83 # -78.57 # -86.43 # -32.14 # -52.31 # -76.67 # -33.67 # -13.44,-58.44,-57.14,124.0,9,11,2060.87,-90.83,2006-06-27,30,70
ANGH,2,50.0,-9.79,286.0,-9.79,0.5067487487671453,45.63 # -65.2,45.63,45.63,45.63,-65.2,-65.2,-65.2,285.5,1,1,45.63,-65.2,2022-01-14,30,70
SOLO,5,20.0,-33.51,233.0,-26.4,0.09152461254898873,3.46 # -26.4 # -64.93 # -25.96 # -53.7,3.46,3.46,3.46,-26.4 # -64.93 # -25.96 # -53.7,-42.75,-40.05,205.0,1,4,3.46,-64.93,2019-05-20,30,70
EXPR,13,38.46,-15.08,215.0,-15.64,0.048606516172840224,11.54 # 13.3 # -15.64 # -15.02 # 22.43 # -20.38 # -23.72 # 21.97 # -64.55 # -62.89 # 2.03 # -20.77 # -44.37,11.54 # 13.3 # 22.43 # 21.97 # 2.03,14.26,13.3,-15.64 # -15.02 # -20.38 # -23.72 # -64.55 # -62.89 # -20.77 # -44.37,-33.42,-22.25,193.0,5,8,22.43,-64.55,2010-06-04,30,70
EQ,6,50.0,90.27,212.0,-7.15,2.8941997837582525,-22.0 # 541.61 # 112.97 # -56.04 # -42.65 # 7.69,541.61 # 112.97 # 7.69,220.76,112.97,-22.0 # -56.04 # -42.65,-40.23,-42.65,152.0,3,3,541.61,-56.04,2018-12-21,30,70
TISI,19,68.42,2.34,151.0,13.98,0.2714788359513426,5.26 # -42.24 # 20.0 # 25.75 # 14.18 # 26.58 # 26.85 # 15.56 # -8.42 # 18.86 # -39.44 # 44.49 # -6.72 # 11.24 # -58.55 # -81.39 # 54.17 # 13.98 # 4.29,5.26 # 20.0 # 25.75 # 14.18 # 26.58 # 26.85 # 15.56 # 18.86 # 44.49 # 11.24 # 54.17 # 13.98 # 4.29,21.63,18.86,-42.24 # -8.42 # -39.44 # -6.72 # -58.55 # -81.39,-39.46,-40.84,100.0,13,6,54.17,-81.39,2006-05-17,30,70
CREX,13,38.46,-8.79,215.0,-26.67,0.05977091877986316,43.98 # -39.66 # -67.35 # 68.18 # -28.63 # 0.0 # -28.04 # -69.7 # -44.44 # 14.02 # 42.4 # -26.67 # 21.69,43.98 # 68.18 # 0.0 # 14.02 # 42.4 # 21.69,31.71,32.05,-39.66 # -67.35 # -28.63 # -28.04 # -69.7 # -44.44 # -26.67,-43.5,-39.66,149.0,5,8,68.18,-69.7,2007-05-31,30,70
RMCF,16,68.75,0.78,173.0,2.85,0.7022461263483801,2.49 # 5.36 # -45.92 # 69.23 # -2.51 # 0.51 # 9.63 # 12.31 # 0.92 # -17.23 # 3.22 # 6.42 # -30.74 # 8.5 # 17.93 # -27.58,2.49 # 5.36 # 69.23 # 0.51 # 9.63 # 12.31 # 0.92 # 3.22 # 6.42 # 8.5 # 17.93,12.41,6.42,-45.92 # -2.51 # -17.23 # -30.74 # -27.58,-24.79,-27.58,110.0,11,5,69.23,-45.92,2006-05-12,30,70
WWR,21,42.86,0.66,164.0,-11.11,0.031096114993857317,11.03 # 64.16 # -88.4 # -25.3 # -20.86 # -11.11 # 38.46 # 48.15 # 51.06 # 12.07 # -40.0 # -65.4 # 111.61 # -60.0 # -30.77 # -19.48 # -10.85 # 92.86 # -47.39 # 38.14 # -34.15,11.03 # 64.16 # 38.46 # 48.15 # 51.06 # 12.07 # 111.61 # 92.86 # 38.14,51.95,48.15,-88.4 # -25.3 # -20.86 # -11.11 # -40.0 # -65.4 # -60.0 # -30.77 # -19.48 # -10.85 # -47.39 # -34.15,-37.81,-32.46,156.0,9,12,111.61,-88.4,2006-08-14,30,70
ICD,9,44.44,-3.74,142.0,-12.72,0.45211674986789485,-31.09 # -14.9 # 33.85 # 7.01 # -51.04 # 5.33 # -12.72 # 50.33 # -20.47,33.85 # 7.01 # 5.33 # 50.33,24.13,20.43,-31.09 # -14.9 # -51.04 # -12.72 # -20.47,-26.04,-20.47,136.0,4,5,50.33,-51.04,2014-10-10,30,70
MMAT,12,41.67,-3.16,190.0,-8.47,0.016821212171167246,-42.86 # 39.05 # -84.0 # 114.58 # -13.27 # 66.67 # -28.93 # 54.95 # -3.67 # 2.63 # -51.03 # -92.0,39.05 # 114.58 # 66.67 # 54.95 # 2.63,55.58,54.95,-42.86 # -84.0 # -13.27 # -28.93 # -3.67 # -51.03 # -92.0,-45.11,-42.86,155.0,5,7,114.58,-92.0,2011-06-09,30,70
INDO,6,50.0,13.08,85.0,4.56,1.773548960604331,-3.62 # 70.29 # -1.85 # 10.97 # 20.08 # -17.38,70.29 # 10.97 # 20.08,33.78,20.08,-3.62 # -1.85 # -17.38,-7.62,-3.62,87.5,3,3,70.29,-17.38,2020-03-02,30,70
VINC,2,0.0,-49.19,378.0,-49.19,0.054361348011281285,-94.33 # -4.04,,,,-94.33 # -4.04,-49.19,-49.19,377.5,0,2,-4.04,-94.33,2021-04-22,30,70
UNCY,2,0.0,-26.99,362.0,-26.99,0.49024714096850824,-47.67 # -6.32,,,,-47.67 # -6.32,-26.99,-26.99,362.5,0,2,-6.32,-47.67,2021-08-02,30,70
GORO,14,71.43,-3.36,261.0,8.48,0.09327899395449213,23.33 # 15.61 # 28.9 # 11.0 # 3.92 # -69.98 # -49.66 # 7.55 # 18.83 # 5.2 # 9.41 # 66.44 # -36.23 # -81.36,23.33 # 15.61 # 28.9 # 11.0 # 3.92 # 7.55 # 18.83 # 5.2 # 9.41 # 66.44,19.02,13.3,-69.98 # -49.66 # -36.23 # -81.36,-59.31,-59.82,212.5,10,4,66.44,-81.36,2008-01-24,30,70
DFLI,2,0.0,-50.3,124.0,-50.3,0.23204920188637645,-38.06 # -62.54,,,,-38.06 # -62.54,-50.3,-50.3,123.5,0,2,-38.06,-62.54,2023-02-22,30,70
GDHG,2,50.0,-14.77,38.0,-14.77,0.4298224710381014,39.69 # -69.23,39.69,39.69,39.69,-69.23,-69.23,-69.23,38.0,1,1,39.69,-69.23,2023-08-02,30,70
SWAG,2,50.0,-8.52,210.0,-8.52,0.7820418701304563,-31.94 # 14.91,14.91,14.91,14.91,-31.94,-31.94,-31.94,210.5,1,1,14.91,-31.94,2022-01-28,30,70
LGVN,4,25.0,42.97,114.0,-9.16,2.111918256386158,206.75 # -8.17 # -16.55 # -10.16,206.75,206.75,206.75,-8.17 # -16.55 # -10.16,-11.63,-10.16,103.5,1,3,206.75,-16.55,2021-08-16,30,70
CHR,3,0.0,-63.34,400.0,-59.93,0.04042908966266411,-50.43 # -59.93 # -79.65,,,,-50.43 # -59.93 # -79.65,-63.34,-59.93,400.0,0,3,-50.43,-79.65,2019-11-15,30,70
VYNE,6,50.0,-20.81,288.0,-3.53,0.025628721889829485,23.61 # 3.38 # 0.88 # -7.94 # -95.76 # -49.01,23.61 # 3.38 # 0.88,9.29,3.38,-7.94 # -95.76 # -49.01,-50.91,-49.01,187.5,3,3,23.61,-95.76,2018-04-10,30,70
GTIM,15,60.0,-0.03,217.0,5.17,0.2160579513554583,31.87 # 5.17 # 18.31 # -73.03 # -2.16 # 3.33 # 47.59 # 35.91 # 29.54 # 38.03 # -47.56 # 18.18 # -65.95 # -26.1 # -13.65,31.87 # 5.17 # 18.31 # 3.33 # 47.59 # 35.91 # 29.54 # 38.03 # 18.18,25.33,29.54,-73.03 # -2.16 # -47.56 # -65.95 # -26.1 # -13.65,-38.08,-36.83,156.0,9,6,47.59,-73.03,2006-08-04,30,70
UTSI,14,35.71,-4.59,288.0,-13.92,0.25688435223448475,11.5 # -33.33 # -37.87 # 71.43 # 25.27 # -31.43 # -13.16 # 26.09 # -16.15 # 19.66 # -26.3 # -45.33 # 0.0 # -14.67,11.5 # 71.43 # 25.27 # 26.09 # 19.66 # 0.0,25.66,22.47,-33.33 # -37.87 # -31.43 # -13.16 # -16.15 # -26.3 # -45.33 # -14.67,-27.28,-28.87,229.0,5,9,71.43,-45.33,2006-02-07,30,70
PALT,18,66.67,25.69,131.0,18.8,9.274011363690859,14.29 # 74.0 # 15.38 # 28.99 # 7.14 # -37.5 # 28.57 # -37.75 # 92.31 # -6.1 # 30.77 # 0.0 # 206.12 # -68.25 # 37.0 # -5.0 # 60.14 # 22.22,14.29 # 74.0 # 15.38 # 28.99 # 7.14 # 28.57 # 92.31 # 30.77 # 0.0 # 206.12 # 37.0 # 60.14 # 22.22,47.46,28.99,-37.5 # -37.75 # -6.1 # -68.25 # -5.0,-30.92,-37.5,67.5,12,6,206.12,-68.25,2006-11-24,30,70
USEG,18,66.67,10.27,184.0,13.04,0.3403196209270352,25.0 # 4.41 # 15.43 # -52.21 # 41.18 # -29.87 # -14.18 # 66.46 # -91.76 # 36.73 # 10.64 # -33.68 # 77.03 # 75.93 # 59.7 # 28.53 # -40.15 # 5.71,25.0 # 4.41 # 15.43 # 41.18 # 66.46 # 36.73 # 10.64 # 77.03 # 75.93 # 59.7 # 28.53 # 5.71,37.23,32.63,-52.21 # -29.87 # -14.18 # -91.76 # -33.68 # -40.15,-43.64,-36.92,138.0,12,6,77.03,-91.76,2006-02-10,30,70
NTWK,19,63.16,4.95,176.0,11.8,0.5459242786642314,6.84 # 21.33 # 21.85 # 22.58 # -74.69 # 56.58 # 10.47 # 22.92 # -41.67 # 62.16 # 11.8 # -30.05 # -4.81 # 28.08 # -33.12 # 41.21 # -45.75 # 33.06 # -14.78,6.84 # 21.33 # 21.85 # 22.58 # 56.58 # 10.47 # 22.92 # 62.16 # 11.8 # 28.08 # 41.21 # 33.06,28.24,22.75,-74.69 # -41.67 # -30.05 # -4.81 # -33.12 # -45.75 # -14.78,-34.98,-33.12,102.0,12,7,62.16,-74.69,2006-05-22,30,70
KOSS,17,58.82,7.27,185.0,6.23,1.4673479212557854,-11.31 # 6.1 # 9.66 # 6.23 # 12.99 # 31.06 # 33.2 # -6.59 # 28.85 # -45.21 # 53.53 # -2.86 # 10.48 # -10.07 # -39.66 # 85.0 # -37.79,6.1 # 9.66 # 6.23 # 12.99 # 31.06 # 33.2 # 28.85 # 53.53 # 10.48 # 85.0,27.71,20.92,-11.31 # -6.59 # -45.21 # -2.86 # -10.07 # -39.66 # -37.79,-21.93,-11.31,168.0,10,7,85.0,-45.21,2006-03-23,30,70
FRLN,2,0.0,-46.92,282.0,-46.92,0.07789526581870007,-92.07 # -1.78,,,,-92.07 # -1.78,-46.92,-46.92,281.5,0,2,-1.78,-92.07,2021-03-05,30,70
OMH,1,0.0,-34.85,154.0,-34.85,0.6514949036830405,-34.85,,,,-34.85,-34.85,-34.85,154.0,0,1,-34.85,-34.85,2023-08-11,30,70
OCX,8,75.0,45.44,208.0,29.27,1.0892915357128325,134.55 # 48.48 # 48.86 # -29.35 # 239.39 # 3.9 # 10.05 # -92.34,134.55 # 48.48 # 48.86 # 239.39 # 3.9 # 10.05,80.87,48.67,-29.35 # -92.34,-60.84,-60.84,130.0,6,2,239.39,-92.34,2016-01-22,30,70
ANY,10,60.0,-15.73,230.0,7.94,0.012624271380800096,8.04 # 20.75 # -80.05 # 19.05 # -72.55 # -36.1 # 8.74 # -87.15 # 54.14 # 7.84,8.04 # 20.75 # 19.05 # 8.74 # 54.14 # 7.84,19.76,13.9,-80.05 # -72.55 # -36.1 # -87.15,-68.96,-76.3,159.0,6,4,54.14,-87.15,2014-07-31,30,70
EFTR,5,60.0,14.51,146.0,2.79,0.25720286891384087,2.79 # 96.89 # -91.55 # 81.56 # -17.13,2.79 # 96.89 # 81.56,60.41,81.56,-91.55 # -17.13,-54.34,-54.34,115.0,3,2,96.89,-91.55,2021-03-24,30,70
FGH,13,46.15,-10.67,261.0,-13.95,0.09463888743845214,17.0 # -45.95 # 27.69 # -46.19 # -16.99 # 17.63 # 9.51 # 3.68 # -13.95 # -33.26 # 29.6 # -20.82 # -66.67,17.0 # 27.69 # 17.63 # 9.51 # 3.68 # 29.6,17.52,17.32,-45.95 # -46.19 # -16.99 # -13.95 # -33.26 # -20.82 # -66.67,-34.83,-33.26,211.0,6,7,29.6,-66.67,2006-03-01,30,70
SNT,15,60.0,5.47,222.0,13.28,1.4522470490143735,18.2 # 17.8 # -21.08 # 14.23 # -0.22 # 26.3 # 42.48 # 36.77 # 6.04 # -6.66 # 13.28 # -28.26 # -45.21 # -8.48 # 16.8,18.2 # 17.8 # 14.23 # 26.3 # 42.48 # 36.77 # 6.04 # 13.28 # 16.8,21.32,17.8,-21.08 # -0.22 # -6.66 # -28.26 # -45.21 # -8.48,-18.32,-14.78,147.0,9,6,42.48,-45.21,2006-05-23,30,70
BSGM,7,28.57,-4.58,195.0,-7.41,0.4398083033384604,-2.83 # 23.37 # -7.41 # -34.55 # -31.1 # 68.18 # -47.76,23.37 # 68.18,45.78,45.78,-2.83 # -7.41 # -34.55 # -31.1 # -47.76,-24.73,-31.1,162.0,2,5,68.18,-47.76,2014-11-21,30,70
CURI,4,50.0,0.24,194.0,3.57,0.3426801208544434,0.0 # 75.62 # -81.79 # 7.14,0.0 # 75.62 # 7.14,27.59,7.14,-81.79,-81.79,-81.79,85.5,2,2,75.62,-81.79,2020-03-10,30,70
VIVK,12,66.67,76.53,221.0,23.83,28.3387158453464,-6.5 # 181.25 # -20.12 # 240.0 # 4.08 # 466.23 # 33.33 # -50.0 # 59.37 # -65.85 # 62.28 # 14.33,181.25 # 240.0 # 4.08 # 466.23 # 33.33 # 59.37 # 62.28 # 14.33,132.61,60.83,-6.5 # -20.12 # -50.0 # -65.85,-35.62,-35.06,143.5,8,4,466.23,-65.85,2009-10-21,30,70
FBRX,7,57.14,-21.61,222.0,3.81,0.006345991737421413,6.69 # 38.82 # 7.45 # -90.56 # -94.73 # 3.81 # -22.73,6.69 # 38.82 # 7.45 # 3.81,14.19,7.07,-90.56 # -94.73 # -22.73,-69.34,-90.56,142.0,4,3,38.82,-94.73,2017-06-28,30,70
QMCO,17,35.29,-13.4,207.0,-12.12,0.013874508231690019,-12.91 # -14.56 # -54.13 # -12.12 # 8.11 # -39.18 # 2.38 # 18.1 # -58.65 # -70.93 # 67.57 # -6.9 # 40.64 # 19.5 # -50.66 # -2.46 # -61.64,8.11 # 2.38 # 18.1 # 67.57 # 40.64 # 19.5,26.05,18.8,-12.91 # -14.56 # -54.13 # -12.12 # -39.18 # -58.65 # -70.93 # -6.9 # -50.66 # -2.46 # -61.64,-34.92,-39.18,134.0,6,11,67.57,-70.93,2006-05-04,30,70
CLPS,6,50.0,-11.42,197.0,-13.95,0.37124869013691186,-30.49 # -36.96 # 20.18 # -41.69 # 17.87 # 2.59,20.18 # 17.87 # 2.59,13.54,17.87,-30.49 # -36.96 # -41.69,-36.38,-36.96,182.0,3,3,20.18,-41.69,2018-10-01,30,70
PSHG,13,53.85,-1.64,203.0,6.98,1.590617363580956e-05,-56.24 # 15.99 # -0.49 # -48.36 # 6.98 # -63.5 # 149.25 # -99.98 # 49.25 # 63.64 # 21.74 # 32.15 # -91.71,15.99 # 6.98 # 149.25 # 49.25 # 63.64 # 21.74 # 32.15,48.43,32.15,-56.24 # -0.49 # -48.36 # -63.5 # -99.98 # -91.71,-60.05,-59.87,106.0,7,6,149.25,-99.98,2011-01-25,30,70
UAMY,16,68.75,23.35,141.0,26.06,5.257640688795914,48.94 # 123.53 # 42.86 # 19.57 # 41.27 # -56.51 # -37.18 # -61.19 # 67.86 # 21.57 # 51.52 # 102.94 # -20.78 # 17.95 # 30.56 # -19.35,48.94 # 123.53 # 42.86 # 19.57 # 41.27 # 67.86 # 21.57 # 51.52 # 102.94 # 17.95 # 30.56,51.69,42.86,-56.51 # -37.18 # -61.19 # -20.78 # -19.35,-39.0,-37.18,85.0,11,5,123.53,-61.19,2007-09-04,30,70
BTCS,11,54.55,93.91,196.0,4.46,0.039462600114046724,-81.0 # 22.22 # -41.67 # 4.46 # -98.95 # 374.68 # -40.38 # 849.25 # 67.32 # -55.56 # 32.62,22.22 # 4.46 # 374.68 # 849.25 # 67.32 # 32.62,225.09,49.97,-81.0 # -41.67 # -98.95 # -40.38 # -55.56,-63.51,-55.56,101.0,6,5,849.25,-98.95,2010-12-07,30,70
SAI,4,75.0,11.34,100.0,16.44,1.3820366993454207,1.14 # -23.99 # 31.74 # 36.46,1.14 # 31.74 # 36.46,23.11,31.74,-23.99,-23.99,-23.99,80.5,3,1,36.46,-23.99,2021-07-22,30,70
ATER,6,50.0,-4.4,140.0,-11.74,0.3545657227607699,44.73 # -36.38 # -29.73 # 55.6 # 6.25 # -66.85,44.73 # 55.6 # 6.25,35.53,44.73,-36.38 # -29.73 # -66.85,-44.32,-36.38,126.0,3,3,55.6,-66.85,2019-08-05,30,70
WVVI,10,50.0,-4.26,221.0,-0.47,0.4522123157513973,24.2 # 10.98 # 0.16 # -53.85 # 23.08 # 14.0 # -19.17 # -19.34 # -21.55 # -1.11,24.2 # 10.98 # 0.16 # 23.08 # 14.0,14.48,14.0,-53.85 # -19.17 # -19.34 # -21.55 # -1.11,-23.0,-19.34,129.5,5,5,24.2,-53.85,2006-09-21,30,70
AIH,5,40.0,-9.08,201.0,-28.83,0.22294507115297377,11.38 # -28.83 # 96.3 # -61.08 # -63.19,11.38 # 96.3,53.84,53.84,-28.83 # -61.08 # -63.19,-51.03,-61.08,123.0,2,3,96.3,-63.19,2019-11-15,30,70
NSYS,14,78.57,12.83,258.0,12.15,3.4772367253072933,25.8 # -46.57 # 8.52 # 8.22 # 3.97 # 15.79 # -14.98 # 6.18 # 16.67 # 41.0 # 21.36 # 43.11 # 63.97 # -13.47,25.8 # 8.52 # 8.22 # 3.97 # 15.79 # 6.18 # 16.67 # 41.0 # 21.36 # 43.11 # 63.97,23.14,16.67,-46.57 # -14.98 # -13.47,-25.01,-14.98,195.5,11,3,63.97,-46.57,2006-02-07,30,70
PAVM,7,42.86,-21.94,197.0,-37.05,0.061470655756283236,-59.7 # -47.92 # 13.51 # 13.33 # -73.8 # -37.05 # 38.04,13.51 # 13.33 # 38.04,21.63,13.51,-59.7 # -47.92 # -73.8 # -37.05,-54.62,-53.81,207.0,3,4,38.04,-73.8,2016-10-12,30,70
DAIO,12,41.67,-7.06,249.0,-13.9,0.16548831664989608,-10.12 # 47.16 # -17.67 # -69.79 # 29.03 # 7.09 # 8.3 # -41.29 # -28.27 # 39.31 # -21.27 # -27.23,47.16 # 29.03 # 7.09 # 8.3 # 39.31,26.18,29.03,-10.12 # -17.67 # -69.79 # -41.29 # -28.27 # -21.27 # -27.23,-30.81,-27.23,222.0,5,7,47.16,-69.79,2006-02-23,30,70
ATIP,3,33.33,-53.15,305.0,-75.55,0.029210888400279675,4.7 # -75.55 # -88.59,4.7,4.7,4.7,-75.55 # -88.59,-82.07,-82.07,350.0,1,2,4.7,-88.59,2020-10-27,30,70
KITT,2,0.0,-54.84,202.0,-54.84,0.12780539844540142,-27.25 # -82.43,,,,-27.25 # -82.43,-54.84,-54.84,202.0,0,2,-27.25,-82.43,2022-09-08,30,70
RGLS,9,55.56,-15.44,251.0,4.11,0.030974374340045515,5.07 # -31.03 # 22.45 # -53.96 # -85.02 # 29.63 # 4.11 # 43.75 # -73.9,5.07 # 22.45 # 29.63 # 4.11 # 43.75,21.0,22.45,-31.03 # -53.96 # -85.02 # -73.9,-60.98,-63.93,162.0,5,4,43.75,-85.02,2013-08-13,30,70
TARA,10,50.0,-0.07,204.0,1.99,0.37124096087552094,34.56 # -35.73 # 25.08 # -32.69 # 49.35 # -17.48 # 49.56 # 21.45 # -69.51 # -25.3,34.56 # 25.08 # 49.35 # 49.56 # 21.45,36.0,34.56,-35.73 # -32.69 # -17.48 # -69.51 # -25.3,-36.14,-32.69,157.5,5,5,49.56,-69.51,2014-12-04,30,70
