ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
DLX,20,70.0,2.6,151.0,6.86,0.8524177075936501,-19.55 # -37.17 # -18.18 # 53.22 # 7.09 # 6.63 # 16.52 # 12.93 # 2.16 # 12.68 # 5.67 # 14.38 # -31.95 # 11.54 # -40.6 # 46.11 # -36.36 # 5.71 # 15.05 # 26.16,53.22 # 7.09 # 6.63 # 16.52 # 12.93 # 2.16 # 12.68 # 5.67 # 14.38 # 11.54 # 46.11 # 5.71 # 15.05 # 26.16,16.85,12.81,-19.55 # -37.17 # -18.18 # -31.95 # -40.6 # -36.36,-30.63,-34.15,138.0,14,6,53.22,-40.6,2006-02-07,30,70
GTN,18,66.67,5.31,183.0,2.52,0.38481883855415566,-12.74 # -90.2 # 44.0 # 1.77 # 2.58 # 39.71 # 62.94 # 0.85 # 33.81 # 2.46 # 25.1 # -12.29 # 23.62 # 5.0 # -4.73 # 16.64 # -34.22 # -8.62,44.0 # 1.77 # 2.58 # 39.71 # 62.94 # 0.85 # 33.81 # 2.46 # 25.1 # 23.62 # 5.0 # 16.64,21.54,20.13,-12.74 # -90.2 # -12.29 # -4.73 # -34.22 # -8.62,-27.13,-12.52,116.5,12,6,62.94,-90.2,2006-03-21,30,70
LAAC,14,57.14,5.69,142.0,2.76,0.8706779032957126,10.0 # -13.56 # -62.83 # -14.81 # 24.49 # -26.19 # 37.74 # 31.15 # 3.64 # -17.9 # 1.88 # 97.63 # 30.43 # -22.02,10.0 # 24.49 # 37.74 # 31.15 # 3.64 # 1.88 # 97.63 # 30.43,29.62,27.46,-13.56 # -62.83 # -14.81 # -26.19 # -17.9 # -22.02,-26.22,-19.96,111.5,8,6,97.63,-62.83,2008-10-17,30,70
WTTR,5,60.0,-7.47,202.0,0.83,0.632086420644519,6.14 # -16.27 # 4.42 # -32.45 # 0.83,6.14 # 4.42 # 0.83,3.8,4.42,-16.27 # -32.45,-24.36,-24.36,201.0,3,2,6.14,-32.45,2018-02-28,30,70
PUMP,10,80.0,18.9,124.0,20.77,4.636125124830948,11.4 # 15.69 # -16.09 # 63.74 # 25.84 # 37.93 # 34.38 # 1.42 # 28.73 # -14.02,11.4 # 15.69 # 63.74 # 25.84 # 37.93 # 34.38 # 1.42 # 28.73,27.39,27.29,-16.09 # -14.02,-15.06,-15.06,103.5,8,2,63.74,-16.09,2017-05-05,30,70
TWI,14,42.86,-6.01,210.0,-9.55,0.21156591026297808,6.4 # 19.38 # 40.06 # -45.99 # 10.02 # 36.33 # -18.91 # -20.82 # -50.8 # -0.19 # -37.15 # -20.24 # -23.17 # 20.88,6.4 # 19.38 # 40.06 # 10.02 # 36.33 # 20.88,22.18,20.13,-45.99 # -18.91 # -20.82 # -50.8 # -0.19 # -37.15 # -20.24 # -23.17,-27.16,-21.99,216.5,6,8,40.06,-50.8,2006-03-10,30,70
CVAC,3,33.33,-26.32,253.0,-47.57,0.1463316597534202,-81.39 # 50.0 # -47.57,50.0,50.0,50.0,-81.39 # -47.57,-64.48,-64.48,113.0,1,2,50.0,-81.39,2021-06-18,30,70
BLX,15,66.67,4.98,125.0,10.17,1.7987919154754524,1.43 # 10.17 # 18.49 # -0.21 # 9.31 # 12.68 # 11.58 # -2.88 # 12.02 # -17.69 # 15.04 # -28.64 # -5.57 # 22.94 # 16.06,1.43 # 10.17 # 18.49 # 9.31 # 12.68 # 11.58 # 12.02 # 15.04 # 22.94 # 16.06,12.97,12.35,-0.21 # -2.88 # -17.69 # -28.64 # -5.57,-11.0,-5.57,122.0,10,5,22.94,-28.64,2006-03-23,30,70
QTRX,4,75.0,-1.22,252.0,10.53,0.6598871322459596,5.03 # 16.03 # -59.44 # 33.49,5.03 # 16.03 # 33.49,18.18,16.03,-59.44,-59.44,-59.44,211.0,3,1,33.49,-59.44,2018-06-20,30,70
YALA,1,0.0,-68.21,475.0,-68.21,0.317936888930785,-68.21,,,,-68.21,-68.21,-68.21,475.0,0,1,-68.21,-68.21,2021-07-27,30,70
GRC,13,76.92,8.4,199.0,14.15,2.530738819811258,22.58 # -5.14 # 19.55 # -12.42 # 14.15 # 18.98 # 7.0 # 19.83 # 1.19 # 8.03 # -23.07 # 24.16 # 14.31,22.58 # 19.55 # 14.15 # 18.98 # 7.0 # 19.83 # 1.19 # 8.03 # 24.16 # 14.31,14.98,16.65,-5.14 # -12.42 # -23.07,-13.54,-12.42,167.0,10,3,24.16,-23.07,2007-02-20,30,70
LNZA,3,33.33,-8.95,88.0,-6.37,0.7402815549316217,1.98 # -22.47 # -6.37,1.98,1.98,1.98,-22.47 # -6.37,-14.42,-14.42,102.0,1,2,1.98,-22.47,2022-02-01,30,70
DGII,17,76.47,10.48,135.0,17.15,4.1414107927266635,23.79 # 21.21 # 0.55 # 17.49 # 7.16 # 17.15 # -12.43 # 29.96 # 0.19 # 45.65 # -17.53 # 9.31 # 24.27 # -0.69 # 23.98 # 21.04 # -32.87,23.79 # 21.21 # 0.55 # 17.49 # 7.16 # 17.15 # 29.96 # 0.19 # 45.65 # 9.31 # 24.27 # 23.98 # 21.04,18.6,21.04,-12.43 # -17.53 # -0.69 # -32.87,-15.88,-14.98,122.0,13,4,45.65,-32.87,2007-01-22,30,70
TRNS,12,83.33,12.45,175.0,19.71,3.3647694917780244,20.0 # 19.43 # 24.0 # 24.81 # 15.84 # -38.46 # 11.22 # 26.4 # 22.68 # 9.23 # 20.46 # -6.22,20.0 # 19.43 # 24.0 # 24.81 # 15.84 # 11.22 # 26.4 # 22.68 # 9.23 # 20.46,19.41,20.23,-38.46 # -6.22,-22.34,-22.34,161.0,10,2,26.4,-38.46,2006-02-15,30,70
OPAL,2,0.0,-18.78,211.0,-18.78,0.6593221621112064,-20.49 # -17.08,,,,-20.49 # -17.08,-18.78,-18.78,211.0,0,2,-17.08,-20.49,2022-07-13,30,70
HRT,2,100.0,34.22,238.0,34.22,1.7276747260980723,7.06 # 61.37,7.06 # 61.37,34.22,34.22,,,,238.5,2,0,61.37,7.06,2021-12-15,30,70
FBMS,16,62.5,2.51,160.0,5.5,1.1785929178480887,25.0 # -10.0 # -32.49 # 0.13 # 16.29 # 5.97 # 11.45 # 15.1 # 16.12 # 12.35 # 5.03 # -15.97 # -27.32 # -3.23 # -2.7 # 24.4,25.0 # 0.13 # 16.29 # 5.97 # 11.45 # 15.1 # 16.12 # 12.35 # 5.03 # 24.4,13.18,13.73,-10.0 # -32.49 # -15.97 # -27.32 # -3.23 # -2.7,-15.28,-12.98,130.0,10,6,25.0,-32.49,2006-05-12,30,70
GHLD,4,75.0,11.46,91.0,15.01,1.5204469902605722,17.42 # 20.03 # 12.61 # -4.19,17.42 # 20.03 # 12.61,16.68,17.42,-4.19,-4.19,-4.19,53.0,3,1,20.03,-4.19,2020-11-19,30,70
ECX,3,33.33,-4.04,90.0,-4.13,0.8666953495489775,9.34 # -4.13 # -17.32,9.34,9.34,9.34,-4.13 # -17.32,-10.72,-10.72,121.0,1,2,9.34,-17.32,2022-12-12,30,70
MRC,13,61.54,3.21,143.0,10.17,1.0512466696823124,21.36 # -1.04 # -46.01 # -0.85 # 19.27 # 10.17 # 23.34 # -7.43 # 11.02 # -37.26 # 23.7 # 20.72 # 4.78,21.36 # 19.27 # 10.17 # 23.34 # 11.02 # 23.7 # 20.72 # 4.78,16.79,20.0,-1.04 # -46.01 # -0.85 # -7.43 # -37.26,-18.52,-7.43,105.0,8,5,23.7,-46.01,2013-08-05,30,70
SMP,21,80.95,5.23,135.0,6.37,1.9313598911219156,10.53 # -39.37 # -43.34 # 6.12 # 55.22 # -5.06 # 14.25 # 9.91 # 6.37 # 2.06 # 20.71 # 5.52 # 8.1 # 14.94 # 13.23 # 10.01 # -3.48 # 16.64 # 5.66 # 1.38 # 0.36,10.53 # 6.12 # 55.22 # 14.25 # 9.91 # 6.37 # 2.06 # 20.71 # 5.52 # 8.1 # 14.94 # 13.23 # 10.01 # 16.64 # 5.66 # 1.38 # 0.36,11.82,9.91,-39.37 # -43.34 # -5.06 # -3.48,-22.81,-22.22,124.0,17,4,55.22,-43.34,2006-04-04,30,70
LEU,17,64.71,15.75,177.0,19.66,0.6698044354999859,12.08 # -67.4 # 19.66 # 58.18 # 27.27 # -64.07 # 5.56 # 63.64 # -11.54 # 101.77 # 40.86 # -85.56 # -14.07 # -1.86 # 26.07 # 67.37 # 89.73,12.08 # 19.66 # 58.18 # 27.27 # 5.56 # 63.64 # 101.77 # 40.86 # 26.07 # 67.37 # 89.73,46.56,40.86,-67.4 # -64.07 # -11.54 # -85.56 # -14.07 # -1.86,-40.75,-39.07,172.0,11,6,101.77,-85.56,2006-06-13,30,70
ARLO,7,57.14,4.2,148.0,3.83,0.6073425632062507,-72.37 # 35.35 # -1.99 # 46.92 # 40.22 # -22.52 # 3.83,35.35 # 46.92 # 40.22 # 3.83,31.58,37.79,-72.37 # -1.99 # -22.52,-32.3,-22.52,130.0,4,3,46.92,-72.37,2018-09-20,30,70
MEG,3,0.0,-13.59,137.0,-13.27,0.6366353715449024,-23.67 # -3.83 # -13.27,,,,-23.67 # -3.83 # -13.27,-13.59,-13.27,121.0,0,3,-3.83,-23.67,2022-01-10,30,70
RMR,8,62.5,5.88,196.0,11.45,1.3968701146162121,18.95 # 23.91 # 23.31 # -8.43 # -27.36 # -7.71 # 3.95 # 20.44,18.95 # 23.91 # 23.31 # 3.95 # 20.44,18.11,20.44,-8.43 # -27.36 # -7.71,-14.5,-8.43,113.5,5,3,23.91,-27.36,2016-11-01,30,70
SPCE,6,66.67,2.86,206.0,15.34,0.5589003119798021,1.83 # 28.84 # 35.19 # -71.68 # 47.63 # -24.64,1.83 # 28.84 # 35.19 # 47.63,28.37,32.02,-71.68 # -24.64,-48.16,-48.16,98.0,4,2,47.63,-71.68,2017-11-17,30,70
CMP,18,66.67,4.42,171.0,9.39,1.723578711875501,18.1 # 15.24 # -7.94 # 19.8 # 8.47 # 6.94 # -3.08 # 10.99 # -3.97 # 0.37 # 12.81 # -5.95 # 19.98 # 18.86 # 21.1 # -29.03 # 10.32 # -33.43,18.1 # 15.24 # 19.8 # 8.47 # 6.94 # 10.99 # 0.37 # 12.81 # 19.98 # 18.86 # 21.1 # 10.32,13.58,14.02,-7.94 # -3.08 # -3.97 # -5.95 # -29.03 # -33.43,-13.9,-6.95,147.0,12,6,21.1,-33.43,2006-02-07,30,70
BFC,15,73.33,3.92,145.0,4.84,1.5911896151609495,11.11 # -5.71 # -4.48 # 0.0 # 6.23 # -30.77 # 4.84 # 20.69 # 1.79 # 8.7 # 0.91 # 8.9 # 20.02 # 3.59 # 13.05,11.11 # 0.0 # 6.23 # 4.84 # 20.69 # 1.79 # 8.7 # 0.91 # 8.9 # 20.02 # 3.59 # 13.05,8.32,7.46,-5.71 # -4.48 # -30.77,-13.65,-5.71,137.0,11,4,20.69,-30.77,2006-02-08,30,70
VERA,3,100.0,23.17,111.0,14.86,1.802077975146884,4.48 # 50.16 # 14.86,4.48 # 50.16 # 14.86,23.17,14.86,,,,97.0,3,0,50.16,4.48,2022-05-06,30,70
SPLP,10,60.0,4.52,161.0,6.28,0.961050484078089,0.0 # 8.81 # 3.75 # 12.25 # -10.07 # 8.9 # -59.82 # 53.44 # 34.59 # -6.66,0.0 # 8.81 # 3.75 # 12.25 # 8.9 # 53.44 # 34.59,17.39,8.9,-10.07 # -59.82 # -6.66,-25.52,-10.07,77.5,6,4,53.44,-59.82,2012-06-29,30,70
RNA,4,75.0,6.01,164.0,22.3,0.9767755083695059,28.67 # 19.01 # 25.58 # -49.21,28.67 # 19.01 # 25.58,24.42,25.58,-49.21,-49.21,-49.21,181.0,3,1,28.67,-49.21,2021-02-02,30,70
ACEL,5,100.0,11.88,99.0,1.35,1.6908674700846305,0.17 # 25.27 # 1.35 # 31.46 # 1.12,0.17 # 25.27 # 1.35 # 31.46 # 1.12,11.88,1.35,,,,81.0,5,0,31.46,0.17,2020-03-04,30,70
EXAI,3,100.0,54.42,65.0,53.9,3.5834487519179605,80.0 # 29.36 # 53.9,80.0 # 29.36 # 53.9,54.42,53.9,,,,53.0,3,0,80.0,29.36,2022-05-10,30,70
IRBT,23,73.91,9.39,145.0,17.1,4.709301307258062,-32.86 # -13.34 # 20.3 # 21.24 # 4.5 # 37.88 # 23.1 # 2.01 # 28.05 # 46.5 # 32.27 # 17.1 # 23.91 # 8.26 # 5.93 # 18.4 # 20.2 # -43.59 # 0.89 # -19.08 # -3.81 # 19.53 # -1.41,20.3 # 21.24 # 4.5 # 37.88 # 23.1 # 2.01 # 28.05 # 46.5 # 32.27 # 17.1 # 23.91 # 8.26 # 5.93 # 18.4 # 20.2 # 0.89 # 19.53,19.42,20.2,-32.86 # -13.34 # -43.59 # -19.08 # -3.81 # -1.41,-19.02,-16.21,123.0,17,6,46.5,-43.59,2006-02-09,30,70
PSFE,3,66.67,-24.03,246.0,6.83,0.1622785351095044,6.85 # -85.78 # 6.83,6.85 # 6.83,6.84,6.84,-85.78,-85.78,-85.78,111.0,2,1,6.85,-85.78,2020-10-30,30,70
CIFR,4,75.0,9.13,108.0,23.82,0.9188055893694091,8.32 # -58.77 # 39.33 # 47.66,8.32 # 39.33 # 47.66,31.77,39.33,-58.77,-58.77,-58.77,60.0,3,1,47.66,-58.77,2021-08-23,30,70
FLGT,5,40.0,16.93,240.0,-15.65,0.6547769346145397,-57.4 # 18.28 # 185.46 # -46.03 # -15.65,18.28 # 185.46,101.87,101.87,-57.4 # -46.03 # -15.65,-39.69,-46.03,156.0,2,3,185.46,-57.4,2017-02-23,30,70
RAPT,5,80.0,38.57,139.0,24.0,3.638458504555885,0.29 # 149.24 # -7.32 # 24.0 # 26.66,0.29 # 149.24 # 24.0 # 26.66,50.05,25.33,-7.32,-7.32,-7.32,134.0,4,1,149.24,-7.32,2020-02-28,30,70
SLCA,11,36.36,-12.44,197.0,-11.25,0.08931980054004321,-13.91 # 17.02 # -30.44 # -1.25 # -28.4 # 6.01 # -43.26 # -77.52 # 34.46 # 11.74 # -11.25,17.02 # 6.01 # 34.46 # 11.74,17.31,14.38,-13.91 # -30.44 # -1.25 # -28.4 # -43.26 # -77.52 # -11.25,-29.43,-28.4,191.0,4,7,34.46,-77.52,2012-04-23,30,70
NOAH,16,50.0,2.64,163.0,0.14,0.923425322131586,-45.79 # -5.43 # 56.07 # -0.88 # 24.66 # -5.17 # 11.62 # 6.66 # 21.63 # -1.41 # -15.32 # 1.17 # 25.09 # 23.4 # -37.38 # -16.68,56.07 # 24.66 # 11.62 # 6.66 # 21.63 # 1.17 # 25.09 # 23.4,21.29,22.51,-45.79 # -5.43 # -0.88 # -5.17 # -1.41 # -15.32 # -37.38 # -16.68,-16.01,-10.38,143.5,8,8,56.07,-45.79,2011-02-25,30,70
VREX,7,57.14,-4.38,210.0,1.01,0.5997232955864279,6.47 # -17.11 # 16.76 # 25.25 # -40.92 # -22.13 # 1.01,6.47 # 16.76 # 25.25 # 1.01,12.37,11.62,-17.11 # -40.92 # -22.13,-26.72,-22.13,122.0,4,3,25.25,-40.92,2017-07-19,30,70
OLO,4,50.0,2.09,121.0,6.36,0.7726343518543569,-51.71 # 47.34 # 27.63 # -14.92,47.34 # 27.63,37.49,37.49,-51.71 # -14.92,-33.31,-33.31,79.0,2,2,47.34,-51.71,2021-10-05,30,70
HCI,13,61.54,3.55,166.0,4.14,0.9900604925310087,-11.05 # -7.6 # 30.07 # 1.42 # 18.73 # -18.45 # 17.89 # -15.3 # 4.14 # 38.02 # 24.1 # -55.9 # 20.06,30.07 # 1.42 # 18.73 # 17.89 # 4.14 # 38.02 # 24.1 # 20.06,19.31,19.4,-11.05 # -7.6 # -18.45 # -15.3 # -55.9,-21.66,-15.3,150.0,8,5,38.02,-55.9,2010-03-19,30,70
RSI,3,66.67,-20.32,248.0,4.8,0.2700320410304948,11.04 # 4.8 # -76.8,11.04 # 4.8,7.92,7.92,-76.8,-76.8,-76.8,113.0,2,1,11.04,-76.8,2020-06-03,30,70
IDT,15,53.33,-8.73,200.0,4.24,0.023550245182241636,25.71 # -2.53 # -94.21 # -55.39 # 8.75 # 13.06 # -14.1 # 26.03 # 10.97 # 11.85 # -36.19 # 4.24 # 11.8 # -36.59 # -4.42,25.71 # 8.75 # 13.06 # 26.03 # 10.97 # 11.85 # 4.24 # 11.8,14.05,11.83,-2.53 # -94.21 # -55.39 # -14.1 # -36.19 # -36.59 # -4.42,-34.78,-36.19,156.0,8,7,26.03,-94.21,2006-03-10,30,70
HSTM,14,64.29,12.18,214.0,7.36,3.673915953573415,5.03 # 19.35 # 102.94 # 9.69 # -6.57 # -11.68 # 23.02 # 10.45 # -0.68 # 12.19 # -2.36 # 14.74 # -8.8 # 3.15,5.03 # 19.35 # 102.94 # 9.69 # 23.02 # 10.45 # 12.19 # 14.74 # 3.15,22.29,12.19,-6.57 # -11.68 # -0.68 # -2.36 # -8.8,-6.02,-6.57,209.0,9,5,102.94,-11.68,2006-05-24,30,70
KRNT,6,50.0,-5.15,223.0,1.95,0.31586198847865843,-5.0 # 25.96 # 8.89 # 46.86 # -75.8 # -31.8,25.96 # 8.89 # 46.86,27.24,25.96,-5.0 # -75.8 # -31.8,-37.53,-31.8,247.5,3,3,46.86,-75.8,2015-09-02,30,70
HUYA,4,0.0,-23.55,272.0,-4.24,0.14000549197646414,-1.93 # -6.54 # -84.54 # -1.2,,,,-1.93 # -6.54 # -84.54 # -1.2,-23.55,-4.24,188.5,0,4,-1.2,-84.54,2018-10-03,30,70
EGBN,14,71.43,4.36,206.0,10.68,1.250319504552152,10.05 # -41.46 # 30.39 # 11.31 # 19.42 # 21.73 # 16.67 # 1.35 # 25.08 # -8.52 # -17.11 # 1.62 # -36.41 # 26.94,10.05 # 30.39 # 11.31 # 19.42 # 21.73 # 16.67 # 1.35 # 25.08 # 1.62 # 26.94,16.46,18.04,-41.46 # -8.52 # -17.11 # -36.41,-25.88,-26.76,164.0,10,4,30.39,-41.46,2006-02-17,30,70
GCT,1,100.0,10.59,227.0,10.59,1.1059189751180134,10.59,10.59,10.59,10.59,,,,227.0,1,0,10.59,10.59,2022-10-10,30,70
MPLN,3,33.33,-26.83,312.0,-23.52,0.19514740910755937,-23.52 # -79.11 # 22.14,22.14,22.14,22.14,-23.52 # -79.11,-51.32,-51.32,205.0,1,2,22.14,-79.11,2020-10-05,30,70
EVGO,4,75.0,21.97,122.0,37.7,1.8493923067435853,38.18 # 45.41 # 37.22 # -32.92,38.18 # 45.41 # 37.22,40.27,38.18,-32.92,-32.92,-32.92,104.0,3,1,45.41,-32.92,2021-09-21,30,70
NKLA,7,71.43,-1.16,106.0,0.84,0.49096724736320607,0.42 # 0.84 # 18.39 # 41.21 # 24.27 # -69.33 # -23.91,0.42 # 0.84 # 18.39 # 41.21 # 24.27,17.02,18.39,-69.33 # -23.91,-46.62,-46.62,87.0,5,2,41.21,-69.33,2018-07-11,30,70
WLKP,12,75.0,3.68,149.0,3.46,1.3974611785463786,5.19 # -25.67 # 32.2 # 17.42 # 5.41 # 6.17 # -0.04 # 2.59 # -8.69 # 2.96 # 3.95 # 2.65,5.19 # 32.2 # 17.42 # 5.41 # 6.17 # 2.59 # 2.96 # 3.95 # 2.65,8.73,5.19,-25.67 # -0.04 # -8.69,-11.47,-8.69,125.0,9,3,32.2,-25.67,2014-10-10,30,70
CFFN,13,46.15,-4.07,290.0,-1.67,0.49992059015531165,14.81 # -5.92 # -15.38 # -26.62 # 2.17 # 12.64 # 12.12 # 6.88 # -1.67 # 4.98 # -15.52 # -11.12 # -30.28,14.81 # 2.17 # 12.64 # 12.12 # 6.88 # 4.98,8.93,9.5,-5.92 # -15.38 # -26.62 # -1.67 # -15.52 # -11.12 # -30.28,-15.21,-15.38,247.0,6,7,14.81,-30.28,2006-02-07,30,70
MD,20,65.0,2.36,166.0,6.74,0.7857587262628016,4.03 # 19.88 # 16.24 # -2.71 # -17.47 # 60.57 # 6.89 # 13.26 # 7.49 # 15.35 # 8.69 # 1.24 # 6.6 # -15.71 # -8.38 # -53.92 # 29.04 # 19.06 # -13.45 # -49.55,4.03 # 19.88 # 16.24 # 60.57 # 6.89 # 13.26 # 7.49 # 15.35 # 8.69 # 1.24 # 6.6 # 29.04 # 19.06,16.03,13.26,-2.71 # -17.47 # -15.71 # -8.38 # -53.92 # -13.45 # -49.55,-23.03,-15.71,104.5,13,7,60.57,-53.92,2006-05-25,30,70
PFC,15,66.67,5.6,166.0,7.07,0.8912919235435307,3.55 # -71.35 # 53.12 # 0.58 # 30.74 # 15.54 # 16.06 # 7.07 # -5.11 # 10.89 # -23.58 # 63.53 # -5.51 # -28.51 # 16.97,3.55 # 53.12 # 0.58 # 30.74 # 15.54 # 16.06 # 7.07 # 10.89 # 63.53 # 16.97,21.81,15.8,-71.35 # -5.11 # -23.58 # -5.51 # -28.51,-26.81,-23.58,119.0,10,5,63.53,-71.35,2007-01-19,30,70
CCO,16,43.75,-5.82,189.0,-8.1,0.06510525707298957,12.49 # -83.08 # 31.24 # -7.47 # -15.86 # 17.49 # -17.21 # -44.38 # -8.74 # 22.99 # -36.42 # -38.98 # 45.65 # -49.82 # 36.59 # 42.34,12.49 # 31.24 # 17.49 # 22.99 # 45.65 # 36.59 # 42.34,29.83,31.24,-83.08 # -7.47 # -15.86 # -17.21 # -44.38 # -8.74 # -36.42 # -38.98 # -49.82,-33.55,-36.42,148.0,7,9,45.65,-83.08,2006-06-07,30,70
ULH,15,60.0,4.0,253.0,1.08,1.222964988967478,1.08 # -3.49 # -9.36 # 40.18 # 20.5 # 0.62 # -39.45 # 7.66 # 29.02 # -32.74 # 29.43 # 22.06 # -17.13 # -8.6 # 20.23,1.08 # 40.18 # 20.5 # 0.62 # 7.66 # 29.02 # 29.43 # 22.06 # 20.23,18.98,20.5,-3.49 # -9.36 # -39.45 # -32.74 # -17.13 # -8.6,-18.46,-13.25,220.0,9,6,40.18,-39.45,2006-08-25,30,70
FDMT,3,33.33,-15.31,161.0,-6.54,0.44845942547368145,20.94 # -60.32 # -6.54,20.94,20.94,20.94,-60.32 # -6.54,-33.43,-33.43,118.0,1,2,20.94,-60.32,2021-05-13,30,70
EYPT,23,60.87,10.27,155.0,11.75,1.112584109957683,-32.12 # -13.27 # -67.5 # 14.32 # 17.05 # 38.92 # -40.79 # 22.76 # 49.62 # 18.9 # 11.75 # -2.78 # -38.81 # -18.44 # 9.09 # 44.29 # -42.98 # 26.56 # 32.39 # 9.97 # -37.14 # 51.86 # 182.55,14.32 # 17.05 # 38.92 # 22.76 # 49.62 # 18.9 # 11.75 # 9.09 # 44.29 # 26.56 # 32.39 # 9.97 # 51.86 # 182.55,37.86,24.66,-32.12 # -13.27 # -67.5 # -40.79 # -2.78 # -38.81 # -18.44 # -42.98 # -37.14,-32.65,-37.14,121.0,14,9,182.55,-67.5,2006-07-18,30,70
BELFA,21,76.19,12.22,147.0,9.46,8.499036952491673,31.71 # -19.39 # -13.22 # 33.54 # 34.29 # 25.7 # 3.72 # 8.79 # 23.34 # 7.89 # 21.82 # -5.39 # 6.59 # 24.14 # 7.44 # 35.71 # -22.06 # -9.52 # 9.46 # 24.44 # 27.57,31.71 # 33.54 # 34.29 # 25.7 # 3.72 # 8.79 # 23.34 # 7.89 # 21.82 # 6.59 # 24.14 # 7.44 # 35.71 # 9.46 # 24.44 # 27.57,20.39,23.74,-19.39 # -13.22 # -5.39 # -22.06 # -9.52,-13.92,-13.22,97.0,16,5,35.71,-22.06,2007-01-31,30,70
BSIG,6,33.33,-6.72,322.0,-10.64,0.6248080392159071,-7.36 # -18.81 # -13.92 # 16.71 # -18.86 # 1.91,16.71 # 1.91,9.31,9.31,-7.36 # -18.81 # -13.92 # -18.86,-14.74,-16.37,290.0,2,4,16.71,-18.86,2015-08-25,30,70
FUBO,5,80.0,14.62,117.0,33.08,0.6258347237667841,33.08 # 61.57 # -82.65 # 46.83 # 14.29,33.08 # 61.57 # 46.83 # 14.29,38.94,39.95,-82.65,-82.65,-82.65,90.0,4,1,61.57,-82.65,2019-04-30,30,70
UTL,13,84.62,5.46,166.0,8.76,1.7895782719106936,6.92 # -16.38 # 16.5 # 15.49 # 8.77 # 9.69 # 18.89 # 4.42 # 6.41 # 17.83 # -26.55 # 8.76 # 0.28,6.92 # 16.5 # 15.49 # 8.77 # 9.69 # 18.89 # 4.42 # 6.41 # 17.83 # 8.76 # 0.28,10.36,8.77,-16.38 # -26.55,-21.47,-21.47,140.0,11,2,18.89,-26.55,2006-06-23,30,70
APLD,2,50.0,15.38,110.0,15.38,1.1549387606300834,-26.61 # 57.36,57.36,57.36,57.36,-26.61,-26.61,-26.61,109.5,1,1,57.36,-26.61,2022-05-05,30,70
AMCX,12,75.0,5.89,216.0,9.59,1.3381248778750756,19.3 # 19.46 # 18.44 # 8.55 # -18.13 # 10.62 # 7.92 # 7.75 # -44.21 # 48.94 # -33.51 # 25.5,19.3 # 19.46 # 18.44 # 8.55 # 10.62 # 7.92 # 7.75 # 48.94 # 25.5,18.5,18.44,-18.13 # -44.21 # -33.51,-31.95,-33.51,160.0,9,3,48.94,-44.21,2011-08-09,30,70
CHPT,4,75.0,-16.4,209.0,2.67,0.24411656594168674,1.74 # 7.52 # 3.6 # -78.46,1.74 # 7.52 # 3.6,4.28,3.6,-78.46,-78.46,-78.46,174.0,3,1,7.52,-78.46,2020-03-10,30,70
INNV,4,50.0,-1.52,148.0,5.38,0.6421152865837133,-58.51 # 18.8 # 41.67 # -8.03,18.8 # 41.67,30.23,30.23,-58.51 # -8.03,-33.27,-33.27,137.5,2,2,41.67,-58.51,2021-05-17,30,70
IMAX,18,72.22,1.72,171.0,7.54,0.9727420192130214,10.61 # -26.83 # 18.43 # -30.77 # 20.57 # 24.04 # 7.7 # 20.73 # 14.9 # 7.39 # 4.05 # -28.01 # 12.02 # 16.11 # -29.08 # 0.6 # 4.16 # -15.62,10.61 # 18.43 # 20.57 # 24.04 # 7.7 # 20.73 # 14.9 # 7.39 # 4.05 # 12.02 # 16.11 # 0.6 # 4.16,12.41,12.02,-26.83 # -30.77 # -28.01 # -29.08 # -15.62,-26.06,-28.01,156.5,13,5,24.04,-30.77,2006-05-19,30,70
WRLD,18,83.33,13.9,135.0,13.09,5.806285633771786,7.4 # 22.88 # 12.27 # 7.71 # 4.38 # 27.4 # 13.92 # 8.82 # 23.11 # -42.38 # 57.57 # 19.38 # -33.74 # 50.68 # 64.47 # -23.11 # 7.52 # 21.83,7.4 # 22.88 # 12.27 # 7.71 # 4.38 # 27.4 # 13.92 # 8.82 # 23.11 # 57.57 # 19.38 # 50.68 # 64.47 # 7.52 # 21.83,23.29,19.38,-42.38 # -33.74 # -23.11,-33.07,-33.74,112.5,15,3,64.47,-42.38,2007-03-06,30,70
MKTW,4,75.0,7.64,131.0,22.34,1.0635210348033228,17.34 # -46.04 # 31.91 # 27.33,17.34 # 31.91 # 27.33,25.53,27.33,-46.04,-46.04,-46.04,77.5,3,1,31.91,-46.04,2021-07-16,30,70
BGS,15,60.0,-0.14,189.0,8.09,0.7047214317551428,-9.84 # -27.87 # 19.16 # 15.82 # 19.73 # 8.35 # 4.85 # 20.65 # 8.09 # -12.8 # 8.71 # -10.67 # 17.18 # -45.95 # -17.46,19.16 # 15.82 # 19.73 # 8.35 # 4.85 # 20.65 # 8.09 # 8.71 # 17.18,13.62,15.82,-9.84 # -27.87 # -12.8 # -10.67 # -45.95 # -17.46,-20.77,-15.13,114.0,9,6,20.65,-45.95,2007-10-04,30,70
