ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
TGH,18,72.22,5.62,157.0,13.0,1.0542501308738466,14.32 # -31.21 # 27.82 # -15.46 # 27.44 # 7.14 # 10.09 # 11.68 # -72.55 # 39.47 # -27.57 # -6.67 # 14.86 # 7.75 # 19.96 # 15.37 # 21.09 # 37.65,14.32 # 27.82 # 27.44 # 7.14 # 10.09 # 11.68 # 39.47 # 14.86 # 7.75 # 19.96 # 15.37 # 21.09 # 37.65,19.59,15.37,-31.21 # -15.46 # -72.55 # -27.57 # -6.67,-30.69,-27.57,112.0,13,5,39.47,-72.55,2007-11-13,30,70
NEO,15,60.0,9.04,134.0,16.5,1.943098297558425,-0.67 # 16.5 # -4.76 # 0.0 # 21.94 # -2.59 # 19.06 # -2.67 # 16.76 # 17.71 # 38.86 # 2.55 # -66.06 # 52.68 # 26.32,16.5 # 0.0 # 21.94 # 19.06 # 16.76 # 17.71 # 38.86 # 2.55 # 52.68 # 26.32,21.24,18.38,-0.67 # -4.76 # -2.59 # -2.67 # -66.06,-15.35,-2.67,112.0,9,6,52.68,-66.06,2007-07-19,30,70
BANC,14,50.0,-0.57,232.0,3.85,0.527413217582091,-6.32 # -66.76 # -11.66 # 11.5 # -5.91 # 8.96 # -10.18 # 32.89 # 12.4 # -16.77 # 16.86 # 11.44 # 16.84 # -1.27,11.5 # 8.96 # 32.89 # 12.4 # 16.86 # 11.44 # 16.84,15.84,12.4,-6.32 # -66.76 # -11.66 # -5.91 # -10.18 # -16.77 # -1.27,-16.98,-10.18,167.0,7,7,32.89,-66.76,2007-03-08,30,70
MGPI,17,58.82,0.3,164.0,12.24,0.21992107308912326,-41.07 # -85.63 # 30.5 # -26.56 # -19.13 # 25.35 # 18.34 # 20.32 # 33.16 # 35.26 # 26.72 # 19.11 # -9.38 # -22.97 # 12.24 # 4.56 # -15.69,30.5 # 25.35 # 18.34 # 20.32 # 33.16 # 35.26 # 26.72 # 19.11 # 12.24 # 4.56,22.56,22.83,-41.07 # -85.63 # -26.56 # -19.13 # -9.38 # -22.97 # -15.69,-31.49,-22.97,125.0,10,7,35.26,-85.63,2006-08-15,30,70
SCL,19,84.21,10.39,146.0,10.22,5.347867008016396,49.12 # 27.03 # 2.12 # 22.25 # 5.93 # 10.22 # -27.56 # 21.03 # 11.04 # 21.99 # 3.53 # 4.86 # 8.03 # 17.42 # 17.04 # 3.93 # -2.67 # 15.35 # -13.29,49.12 # 27.03 # 2.12 # 22.25 # 5.93 # 10.22 # 21.03 # 11.04 # 21.99 # 3.53 # 4.86 # 8.03 # 17.42 # 17.04 # 3.93 # 15.35,15.06,13.2,-27.56 # -2.67 # -13.29,-14.5,-13.29,75.0,16,3,49.12,-27.56,2007-02-28,30,70
BKE,14,78.57,7.59,215.0,7.77,2.175562063681141,21.87 # 36.86 # 17.82 # 6.9 # 15.98 # 15.69 # 24.23 # 5.99 # -41.51 # 7.8 # -16.32 # 7.73 # -1.9 # 5.12,21.87 # 36.86 # 17.82 # 6.9 # 15.98 # 15.69 # 24.23 # 5.99 # 7.8 # 7.73 # 5.12,15.09,15.69,-41.51 # -16.32 # -1.9,-19.91,-16.32,185.5,11,3,36.86,-41.51,2007-07-30,30,70
FUN,18,55.56,5.66,151.0,7.58,1.829124793859854,-0.19 # -15.52 # 4.13 # -37.51 # 56.78 # 13.8 # 22.61 # 17.74 # 11.04 # -1.25 # 13.69 # 14.0 # -15.21 # 14.96 # -23.13 # 38.61 # -8.29 # -4.38,4.13 # 56.78 # 13.8 # 22.61 # 17.74 # 11.04 # 13.69 # 14.0 # 14.96 # 38.61,20.74,14.48,-0.19 # -15.52 # -37.51 # -1.25 # -15.21 # -23.13 # -8.29 # -4.38,-13.19,-11.75,98.5,10,8,56.78,-37.51,2006-05-25,30,70
GETY,5,60.0,32.22,144.0,7.54,2.2377832639013446,7.54 # -0.5 # 169.11 # -35.46 # 20.41,7.54 # 169.11 # 20.41,65.68,20.41,-0.5 # -35.46,-17.98,-17.98,144.0,3,2,169.11,-35.46,2020-10-27,30,70
OII,20,75.0,11.02,154.0,14.66,5.169699415790782,24.03 # 27.09 # 29.36 # -8.44 # 12.22 # 49.03 # 17.1 # 11.71 # -17.02 # 2.11 # -23.02 # 21.47 # 17.36 # 25.24 # -14.3 # -38.69 # 38.01 # 40.57 # 4.71 # 1.81,24.03 # 27.09 # 29.36 # 12.22 # 49.03 # 17.1 # 11.71 # 2.11 # 21.47 # 17.36 # 25.24 # 38.01 # 40.57 # 4.71 # 1.81,21.46,21.47,-8.44 # -17.02 # -23.02 # -14.3 # -38.69,-20.29,-17.02,129.0,15,5,49.03,-38.69,2006-09-13,30,70
PLAY,12,83.33,13.99,121.0,22.48,3.670241956345332,22.58 # 15.15 # 9.62 # -25.04 # 22.38 # 17.23 # -36.87 # 25.3 # 39.75 # 23.64 # 31.2 # 22.99,22.58 # 15.15 # 9.62 # 22.38 # 17.23 # 25.3 # 39.75 # 23.64 # 31.2 # 22.99,22.98,22.79,-25.04 # -36.87,-30.95,-30.95,96.0,10,2,39.75,-36.87,2015-08-25,30,70
TROX,15,60.0,-0.84,180.0,13.8,0.24351557688331094,14.66 # -15.44 # -35.98 # 14.56 # 13.8 # -79.52 # 38.57 # 23.76 # -46.82 # -11.79 # 37.84 # 24.63 # -13.7 # 1.71 # 21.11,14.66 # 14.56 # 13.8 # 38.57 # 23.76 # 37.84 # 24.63 # 1.71 # 21.11,21.18,21.11,-15.44 # -35.98 # -79.52 # -46.82 # -11.79 # -13.7,-33.87,-25.71,121.0,9,6,38.57,-79.52,2011-05-17,30,70
AFYA,5,80.0,4.72,142.0,11.54,1.1834047798403127,11.54 # 20.33 # -23.86 # 1.59 # 13.99,11.54 # 20.33 # 1.59 # 13.99,11.86,12.76,-23.86,-23.86,-23.86,141.0,4,1,20.33,-23.86,2020-02-27,30,70
WAFD,20,75.0,8.32,146.0,10.47,4.306299697058732,6.04 # 16.32 # 8.33 # 42.45 # -8.98 # -7.05 # 14.21 # 10.88 # 14.86 # 10.06 # 17.72 # 13.45 # 8.75 # 13.71 # -7.39 # -17.64 # 11.96 # 8.48 # 16.32 # -6.13,6.04 # 16.32 # 8.33 # 42.45 # 14.21 # 10.88 # 14.86 # 10.06 # 17.72 # 13.45 # 8.75 # 13.71 # 11.96 # 8.48 # 16.32,14.24,13.45,-8.98 # -7.05 # -7.39 # -17.64 # -6.13,-9.44,-7.39,99.0,15,5,42.45,-17.64,2006-02-08,30,70
XRX,17,70.59,3.25,206.0,8.98,0.9118766554422947,-58.4 # 15.48 # 21.59 # -24.08 # 19.29 # -9.78 # 11.79 # 3.49 # 8.98 # 10.09 # 7.96 # -39.91 # 48.41 # 24.34 # -8.07 # 19.35 # 4.78,15.48 # 21.59 # 19.29 # 11.79 # 3.49 # 8.98 # 10.09 # 7.96 # 48.41 # 24.34 # 19.35 # 4.78,16.3,13.63,-58.4 # -24.08 # -9.78 # -39.91 # -8.07,-28.04,-24.08,124.0,12,5,48.41,-58.4,2007-07-27,30,70
ROVR,2,50.0,-7.65,360.0,-7.65,0.799724595138814,15.38 # -30.69,15.38,15.38,15.38,-30.69,-30.69,-30.69,360.0,1,1,15.38,-30.69,2021-02-24,30,70
SWI,5,80.0,8.82,181.0,11.66,1.343322706077746,18.43 # 42.64 # 0.5 # -29.14 # 11.66,18.43 # 42.64 # 0.5 # 11.66,18.31,15.05,-29.14,-29.14,-29.14,150.0,4,1,42.64,-29.14,2019-12-13,30,70
GOGL,13,53.85,-5.93,275.0,11.95,0.04336320876692429,19.3 # 15.67 # 12.23 # 19.6 # -16.39 # -69.3 # -92.83 # 28.7 # -20.03 # 27.97 # -11.59 # -2.39 # 11.95,19.3 # 15.67 # 12.23 # 19.6 # 28.7 # 27.97 # 11.95,19.35,19.3,-16.39 # -69.3 # -92.83 # -20.03 # -11.59 # -2.39,-35.42,-18.21,232.0,7,6,28.7,-92.83,2006-05-25,30,70
CLBK,3,33.33,-9.43,391.0,-8.27,0.730996590750327,1.36 # -21.38 # -8.27,1.36,1.36,1.36,-21.38 # -8.27,-14.82,-14.82,384.0,1,2,1.36,-21.38,2018-10-03,30,70
WGO,15,73.33,7.49,205.0,13.09,1.4379007803722372,-67.9 # 53.7 # -26.08 # 33.05 # 13.09 # 4.61 # 22.52 # -2.02 # 17.04 # 4.24 # -4.72 # 22.56 # 15.36 # 0.27 # 26.62,53.7 # 33.05 # 13.09 # 4.61 # 22.52 # 17.04 # 4.24 # 22.56 # 15.36 # 0.27 # 26.62,19.37,17.04,-67.9 # -26.08 # -2.02 # -4.72,-25.18,-15.4,105.0,11,4,53.7,-67.9,2007-03-06,30,70
CMPR,18,66.67,4.3,142.0,6.9,1.2090888765927588,7.67 # 17.06 # 0.84 # 4.29 # -17.83 # -22.52 # 19.44 # 14.63 # -6.14 # 29.27 # 32.51 # 6.13 # 9.78 # -30.57 # -15.23 # 57.34 # -50.07 # 20.85,7.67 # 17.06 # 0.84 # 4.29 # 19.44 # 14.63 # 29.27 # 32.51 # 6.13 # 9.78 # 57.34 # 20.85,18.32,15.84,-17.83 # -22.52 # -6.14 # -30.57 # -15.23 # -50.07,-23.73,-20.18,134.0,12,6,57.34,-50.07,2006-06-13,30,70
HURN,16,68.75,2.88,159.0,6.77,1.2115975239694257,-6.77 # -3.89 # -37.6 # 10.4 # 8.44 # 13.0 # 20.99 # 0.53 # 6.43 # -30.94 # 0.28 # 16.05 # -7.65 # 7.12 # 19.9 # 29.82,10.4 # 8.44 # 13.0 # 20.99 # 0.53 # 6.43 # 0.28 # 16.05 # 7.12 # 19.9 # 29.82,12.09,10.4,-6.77 # -3.89 # -37.6 # -30.94 # -7.65,-17.37,-7.65,107.0,11,5,29.82,-37.6,2008-02-20,30,70
SLVM,4,100.0,24.38,58.0,23.75,2.3772970250421843,15.93 # 34.1 # 19.25 # 28.24,15.93 # 34.1 # 19.25 # 28.24,24.38,23.75,,,,58.0,4,0,34.1,15.93,2022-06-22,30,70
TDS,20,70.0,5.92,189.0,5.52,2.096027534529725,-14.79 # -11.5 # 14.25 # 10.98 # 3.8 # -8.4 # 1.96 # 3.68 # -3.8 # 23.42 # 9.9 # 14.26 # 18.41 # 1.93 # 9.08 # -29.83 # 7.24 # -26.34 # 7.24 # 86.89,14.25 # 10.98 # 3.8 # 1.96 # 3.68 # 23.42 # 9.9 # 14.26 # 18.41 # 1.93 # 9.08 # 7.24 # 7.24 # 86.89,15.22,9.49,-14.79 # -11.5 # -8.4 # -3.8 # -29.83 # -26.34,-15.78,-13.15,116.0,14,6,86.89,-29.83,2007-08-09,30,70
KMT,16,62.5,0.34,202.0,4.18,0.8939880241492355,7.95 # 11.95 # -1.87 # -19.47 # 16.28 # 2.95 # 11.63 # -17.88 # -33.38 # 2.61 # 5.41 # 9.67 # -8.64 # 15.49 # -4.82 # 7.49,7.95 # 11.95 # 16.28 # 2.95 # 11.63 # 2.61 # 5.41 # 9.67 # 15.49 # 7.49,9.14,8.81,-1.87 # -19.47 # -17.88 # -33.38 # -8.64 # -4.82,-14.34,-13.26,191.5,10,6,16.28,-33.38,2006-06-13,30,70
YY,11,54.55,8.25,132.0,1.33,1.7921346578432187,24.86 # 16.34 # -20.79 # 33.66 # 1.33 # -2.03 # 59.71 # -21.6 # -21.35 # 26.18 # -5.54,24.86 # 16.34 # 33.66 # 1.33 # 59.71 # 26.18,27.01,25.52,-20.79 # -2.03 # -21.6 # -21.35 # -5.54,-14.26,-20.79,115.0,6,5,59.71,-21.6,2015-02-26,30,70
VCYT,12,75.0,18.79,137.0,22.45,5.379730021694581,29.06 # -26.46 # 42.16 # -33.29 # 30.77 # 16.35 # 9.38 # 45.05 # 70.59 # 28.54 # -2.8 # 16.16,29.06 # 42.16 # 30.77 # 16.35 # 9.38 # 45.05 # 70.59 # 28.54 # 16.16,32.01,29.06,-26.46 # -33.29 # -2.8,-20.85,-26.46,122.0,9,3,70.59,-33.29,2014-04-16,30,70
ODP,17,52.94,4.69,169.0,8.66,0.5158839250096747,-60.52 # -49.72 # 74.83 # -14.78 # -37.77 # -7.79 # 18.05 # 37.77 # -28.64 # 10.96 # -38.16 # 18.75 # 43.16 # -22.75 # 73.01 # 54.59 # 8.66,74.83 # 18.05 # 37.77 # 10.96 # 18.75 # 43.16 # 73.01 # 54.59 # 8.66,37.75,37.77,-60.52 # -49.72 # -14.78 # -37.77 # -7.79 # -28.64 # -38.16 # -22.75,-32.52,-33.2,152.0,9,8,74.83,-60.52,2006-07-12,30,70
SBLK,13,38.46,-10.26,226.0,-12.33,0.014386692512173659,2.64 # -68.47 # -17.02 # -54.12 # -12.33 # 1.71 # 34.14 # 29.54 # -92.84 # 98.9 # -24.59 # -26.91 # -4.0,2.64 # 1.71 # 34.14 # 29.54 # 98.9,33.38,29.54,-68.47 # -17.02 # -54.12 # -12.33 # -92.84 # -24.59 # -26.91 # -4.0,-37.54,-25.75,137.0,5,8,98.9,-92.84,2007-12-24,30,70
TNK,10,40.0,-14.34,312.0,-16.3,0.07313680119595543,14.74 # -47.56 # -59.91 # -16.49 # 30.45 # -71.53 # -16.11 # -22.43 # 16.74 # 28.65,14.74 # 30.45 # 16.74 # 28.65,22.65,22.69,-47.56 # -59.91 # -16.49 # -71.53 # -16.11 # -22.43,-39.0,-34.99,369.0,4,6,30.45,-71.53,2008-01-09,30,70
AGYS,15,66.67,10.4,206.0,16.55,2.428186243122709,30.67 # -38.02 # -47.77 # 70.5 # -17.07 # 16.55 # 35.99 # 19.03 # -8.27 # 25.32 # 10.98 # 27.99 # -2.77 # 15.55 # 17.3,30.67 # 70.5 # 16.55 # 35.99 # 19.03 # 25.32 # 10.98 # 27.99 # 15.55 # 17.3,26.99,22.18,-38.02 # -47.77 # -17.07 # -8.27 # -2.77,-22.78,-17.07,200.0,10,5,70.5,-47.77,2006-02-10,30,70
MRCY,18,61.11,3.03,176.0,8.36,0.8676225368120911,-0.71 # -15.73 # 21.97 # -40.42 # 59.24 # 16.27 # -50.03 # 14.83 # 25.62 # 13.81 # -14.8 # 25.43 # 11.08 # 25.61 # 5.63 # -10.71 # 1.69 # -34.31,21.97 # 59.24 # 16.27 # 14.83 # 25.62 # 13.81 # 25.43 # 11.08 # 25.61 # 5.63 # 1.69,20.11,16.27,-0.71 # -15.73 # -40.42 # -50.03 # -14.8 # -10.71 # -34.31,-23.81,-15.73,150.0,11,7,59.24,-50.03,2006-02-08,30,70
HNI,15,66.67,3.18,208.0,10.12,1.2802661348752504,-18.32 # 5.14 # 10.12 # -32.36 # 21.04 # 14.25 # 11.62 # 21.69 # -21.69 # 19.75 # 14.88 # 4.76 # -4.57 # -15.13 # 16.58,5.14 # 10.12 # 21.04 # 14.25 # 11.62 # 21.69 # 19.75 # 14.88 # 4.76 # 16.58,13.98,14.57,-18.32 # -32.36 # -21.69 # -4.57 # -15.13,-18.42,-18.32,154.0,10,5,21.69,-32.36,2006-04-21,30,70
EPC,21,66.67,4.82,130.0,10.3,1.9944115459733665,5.27 # 28.81 # -20.3 # -17.94 # 15.66 # 12.62 # 13.8 # 13.88 # 6.26 # 16.85 # 11.59 # -13.07 # -28.47 # -17.17 # -15.41 # 34.35 # 22.8 # 20.95 # 10.3 # 3.68 # -3.27,5.27 # 28.81 # 15.66 # 12.62 # 13.8 # 13.88 # 6.26 # 16.85 # 11.59 # 34.35 # 22.8 # 20.95 # 10.3 # 3.68,15.49,13.84,-20.3 # -17.94 # -13.07 # -28.47 # -17.17 # -15.41 # -3.27,-16.52,-17.17,85.0,14,7,34.35,-28.47,2006-11-16,30,70
EVEX,2,50.0,-4.51,132.0,-4.51,0.9077285536158927,1.97 # -10.98,1.97,1.97,1.97,-10.98,-10.98,-10.98,132.5,1,1,1.97,-10.98,2022-12-20,30,70
AGM,14,78.57,7.01,148.0,16.98,1.3293202692187842,18.48 # 12.04 # -71.04 # 26.85 # 23.17 # 5.58 # 17.63 # 1.04 # 21.54 # 20.84 # -11.87 # -2.22 # 19.78 # 16.34,18.48 # 12.04 # 26.85 # 23.17 # 5.58 # 17.63 # 1.04 # 21.54 # 20.84 # 19.78 # 16.34,16.66,18.48,-71.04 # -11.87 # -2.22,-28.38,-11.87,117.5,11,3,26.85,-71.04,2006-05-31,30,70
IRWD,13,76.92,10.48,167.0,10.22,3.156019489621988,-2.61 # 14.58 # 16.37 # -20.82 # 55.24 # 5.64 # 18.89 # 10.22 # -5.29 # 14.84 # 18.29 # 2.0 # 8.83,14.58 # 16.37 # 55.24 # 5.64 # 18.89 # 10.22 # 14.84 # 18.29 # 2.0 # 8.83,16.49,14.71,-2.61 # -20.82 # -5.29,-9.57,-5.29,183.0,10,3,55.24,-20.82,2010-05-04,30,70
DAN,13,53.85,-7.67,201.0,1.14,0.10679988805330869,-7.69 # -82.88 # 1.14 # 21.86 # 15.38 # -38.14 # -40.54 # 18.29 # 10.4 # 11.9 # -8.21 # 15.21 # -16.39,1.14 # 21.86 # 15.38 # 18.29 # 10.4 # 11.9 # 15.21,13.46,15.21,-7.69 # -82.88 # -38.14 # -40.54 # -8.21 # -16.39,-32.31,-27.27,148.0,7,6,21.86,-82.88,2008-02-04,30,70
DOOR,18,72.22,9.23,110.0,9.23,3.796707760608502,15.38 # -12.79 # -11.4 # 3.64 # 35.0 # 5.88 # 9.86 # 10.85 # 6.02 # -0.2 # 8.6 # -16.64 # 11.96 # 74.18 # 11.22 # -9.0 # 11.01 # 12.49,15.38 # 3.64 # 35.0 # 5.88 # 9.86 # 10.85 # 6.02 # 8.6 # 11.96 # 74.18 # 11.22 # 11.01 # 12.49,16.62,11.01,-12.79 # -11.4 # -0.2 # -16.64 # -9.0,-10.01,-11.4,111.5,13,5,74.18,-16.64,2009-12-08,30,70
SPNT,6,33.33,-5.06,374.0,-6.16,0.6308200006805863,-9.47 # -27.35 # 8.4 # -2.86 # 31.77 # -30.88,8.4 # 31.77,20.09,20.09,-9.47 # -27.35 # -2.86 # -30.88,-17.64,-18.41,288.5,2,4,31.77,-30.88,2014-08-01,30,70
EVCM,4,50.0,6.11,137.0,-1.0,1.072340584928012,-27.73 # -14.29 # 54.17 # 12.29,54.17 # 12.29,33.23,33.23,-27.73 # -14.29,-21.01,-21.01,96.5,2,2,54.17,-27.73,2021-09-23,30,70
ATMU,2,100.0,14.44,38.0,14.44,1.3097492245685876,14.75 # 14.14,14.75 # 14.14,14.44,14.44,,,,37.5,2,0,14.75,14.14,2023-06-20,30,70
NBTB,14,78.57,14.11,262.0,15.26,5.872520522535817,48.41 # 18.89 # 14.55 # 8.23 # 14.63 # 15.97 # 22.87 # -0.27 # 1.6 # 15.88 # -0.58 # 16.99 # -0.13 # 20.5,48.41 # 18.89 # 14.55 # 8.23 # 14.63 # 15.97 # 22.87 # 1.6 # 15.88 # 16.99 # 20.5,18.05,15.97,-0.27 # -0.58 # -0.13,-0.33,-0.27,204.0,11,3,48.41,-0.58,2007-02-28,30,70
PRTA,10,80.0,14.96,184.0,19.47,2.8974432205265277,61.73 # 27.12 # 27.48 # 46.78 # -21.89 # 14.03 # 2.39 # 24.91 # 2.68 # -35.61,61.73 # 27.12 # 27.48 # 46.78 # 14.03 # 2.39 # 24.91 # 2.68,25.89,26.01,-21.89 # -35.61,-28.75,-28.75,179.0,8,2,61.73,-35.61,2014-07-18,30,70
MLKN,20,70.0,7.67,131.0,8.2,3.1557121921746933,22.03 # -1.76 # 20.18 # -26.97 # 35.72 # -2.97 # 16.72 # 10.58 # 20.83 # 7.02 # 7.01 # 5.14 # 13.86 # 17.81 # 9.38 # 4.99 # -12.99 # -6.35 # -34.66 # 47.88,22.03 # 20.18 # 35.72 # 16.72 # 10.58 # 20.83 # 7.02 # 7.01 # 5.14 # 13.86 # 17.81 # 9.38 # 4.99 # 47.88,17.08,15.29,-1.76 # -26.97 # -2.97 # -12.99 # -6.35 # -34.66,-14.28,-9.67,117.0,14,6,47.88,-34.66,2006-06-30,30,70
MBC,1,100.0,19.2,56.0,19.2,1.1919806762165432,19.2,19.2,19.2,19.2,,,,56.0,1,0,19.2,19.2,2023-03-16,30,70
VSCO,3,66.67,1.41,220.0,11.61,0.9668229330315913,21.04 # 11.61 # -28.43,21.04 # 11.61,16.32,16.32,-28.43,-28.43,-28.43,262.0,2,1,21.04,-28.43,2021-10-05,30,70
ENVX,3,66.67,4.61,153.0,5.17,1.0625727923707868,-23.61 # 32.26 # 5.17,32.26 # 5.17,18.71,18.71,-23.61,-23.61,-23.61,147.0,2,1,32.26,-23.61,2022-01-19,30,70
HRMY,5,80.0,21.15,123.0,26.26,2.3669176250281945,7.49 # 26.26 # 41.21 # -15.68 # 46.48,7.49 # 26.26 # 41.21 # 46.48,30.36,33.74,-15.68,-15.68,-15.68,99.0,4,1,46.48,-15.68,2021-03-09,30,70
XPRO,9,55.56,-1.92,280.0,4.01,0.4178989925126947,4.01 # -0.34 # 33.5 # -55.9 # 14.66 # 19.24 # -60.94 # 29.47 # -0.96,4.01 # 33.5 # 14.66 # 19.24 # 29.47,20.18,19.24,-0.34 # -55.9 # -60.94 # -0.96,-29.53,-28.43,144.0,5,4,33.5,-60.94,2013-11-14,30,70
LOB,7,57.14,-4.63,151.0,1.48,0.5600893660144685,-12.88 # 9.5 # -37.94 # 1.48 # -37.69 # 14.98 # 30.12,9.5 # 1.48 # 14.98 # 30.12,14.02,12.24,-12.88 # -37.94 # -37.69,-29.5,-37.69,138.0,4,3,30.12,-37.94,2015-10-20,30,70
VCEL,17,64.71,12.34,187.0,7.32,1.7654901260289866,13.99 # 1.54 # 18.49 # -57.89 # -10.42 # 51.71 # 7.32 # -64.71 # -7.61 # -2.22 # 46.5 # 8.43 # 65.58 # 34.06 # 1.9 # -16.79 # 119.9,13.99 # 1.54 # 18.49 # 51.71 # 7.32 # 46.5 # 8.43 # 65.58 # 34.06 # 1.9 # 119.9,33.58,18.49,-57.89 # -10.42 # -64.71 # -7.61 # -2.22 # -16.79,-26.61,-13.6,156.0,11,6,119.9,-64.71,2006-02-09,30,70
MLNK,3,66.67,10.36,175.0,17.02,1.3101542795113372,-9.05 # 23.1 # 17.02,23.1 # 17.02,20.06,20.06,-9.05,-9.05,-9.05,123.0,2,1,23.1,-9.05,2022-01-06,30,70
NWTN,3,66.67,9.35,60.0,1.48,1.1170652294376802,1.48 # 56.02 # -29.44,1.48 # 56.02,28.75,28.75,-29.44,-29.44,-29.44,36.0,2,1,56.02,-29.44,2021-11-24,30,70
HIMS,4,50.0,-4.84,186.0,-5.08,0.6434395838512674,3.15 # -48.25 # 39.05 # -13.31,3.15 # 39.05,21.1,21.1,-48.25 # -13.31,-30.78,-30.78,139.5,2,2,39.05,-48.25,2020-03-13,30,70
PLAB,20,80.0,15.0,114.0,14.93,3.477612345062553,5.32 # -9.32 # -83.54 # 138.61 # 9.81 # -3.63 # 13.25 # 15.43 # 14.42 # 8.95 # 16.67 # 22.0 # 6.39 # -7.91 # 20.23 # 44.91 # 32.12 # 15.9 # 20.89 # 19.55,5.32 # 138.61 # 9.81 # 13.25 # 15.43 # 14.42 # 8.95 # 16.67 # 22.0 # 6.39 # 20.23 # 44.91 # 32.12 # 15.9 # 20.89 # 19.55,25.28,16.28,-9.32 # -83.54 # -3.63 # -7.91,-26.1,-8.61,95.0,16,4,138.61,-83.54,2006-06-13,30,70
HPK,4,75.0,4.79,138.0,4.79,1.1493640440519617,5.75 # 27.39 # -17.83 # 3.83,5.75 # 27.39 # 3.83,12.33,5.75,-17.83,-17.83,-17.83,155.5,3,1,27.39,-17.83,2020-08-17,30,70
DVAX,12,66.67,-4.37,226.0,5.72,0.1485161412490796,16.94 # -19.22 # 0.45 # 13.03 # -38.8 # -74.34 # 31.89 # -68.1 # 37.56 # 36.67 # 10.91 # 0.54,16.94 # 0.45 # 13.03 # 31.89 # 37.56 # 36.67 # 10.91 # 0.54,18.5,14.98,-19.22 # -38.8 # -74.34 # -68.1,-50.12,-53.45,220.5,8,4,37.56,-74.34,2006-04-11,30,70
BOWL,3,66.67,31.28,205.0,10.43,2.0189027032232016,10.43 # 84.09 # -0.69,10.43 # 84.09,47.26,47.26,-0.69,-0.69,-0.69,225.0,2,1,84.09,-0.69,2021-12-13,30,70
FBK,5,60.0,2.01,292.0,7.91,1.0028027245122664,7.91 # -29.11 # 25.66 # 14.34 # -8.76,7.91 # 25.66 # 14.34,15.97,14.34,-29.11 # -8.76,-18.93,-18.93,126.0,3,2,25.66,-29.11,2017-07-21,30,70
PACB,12,41.67,-13.34,196.0,-10.45,0.05723157822574173,35.25 # -72.42 # -41.07 # 19.64 # 34.9 # 2.74 # -39.51 # -2.28 # -18.62 # 11.11 # -54.81 # -34.98,35.25 # 19.64 # 34.9 # 2.74 # 11.11,20.73,19.64,-72.42 # -41.07 # -39.51 # -2.28 # -18.62 # -54.81 # -34.98,-37.67,-39.51,209.0,5,7,35.25,-72.42,2010-11-17,30,70
PRIM,13,53.85,7.97,188.0,17.04,2.2645025834181864,-11.94 # -1.58 # 23.67 # 31.54 # -27.38 # 26.19 # 17.47 # 17.04 # -11.57 # 21.75 # 0.0 # 18.47 # -0.05,23.67 # 31.54 # 26.19 # 17.47 # 17.04 # 21.75 # 0.0 # 18.47,19.52,20.11,-11.94 # -1.58 # -27.38 # -11.57 # -0.05,-10.5,-11.57,161.0,7,6,31.54,-27.38,2008-10-06,30,70
SNDX,10,70.0,23.2,94.0,30.65,6.397852935626168,36.52 # -12.36 # 48.37 # 27.94 # -8.83 # 14.68 # 57.02 # 33.36 # 48.93 # -13.61,36.52 # 48.37 # 27.94 # 14.68 # 57.02 # 33.36 # 48.93,38.12,36.52,-12.36 # -8.83 # -13.61,-11.6,-12.36,68.5,7,3,57.02,-13.61,2016-06-27,30,70
MBIN,7,85.71,10.46,123.0,9.34,1.9667828074414433,-5.0 # 6.69 # 20.18 # 11.35 # 9.34 # 21.89 # 8.81,6.69 # 20.18 # 11.35 # 9.34 # 21.89 # 8.81,13.04,10.34,-5.0,-5.0,-5.0,96.0,6,1,21.89,-5.0,2018-08-01,30,70
DHT,17,76.47,2.59,188.0,11.64,0.5232579686521909,10.38 # 13.24 # 11.64 # 11.03 # -47.66 # 2.93 # -73.65 # -29.37 # 40.22 # -29.37 # 9.26 # 22.04 # 24.88 # 22.66 # 13.96 # 16.9 # 24.97,10.38 # 13.24 # 11.64 # 11.03 # 2.93 # 40.22 # 9.26 # 22.04 # 24.88 # 22.66 # 13.96 # 16.9 # 24.97,17.24,13.96,-47.66 # -73.65 # -29.37 # -29.37,-45.01,-38.51,92.0,13,4,40.22,-73.65,2006-04-13,30,70
ANDE,18,72.22,7.36,178.0,10.38,2.3596056432079204,21.85 # 7.1 # -38.43 # -1.77 # 20.94 # 6.54 # 15.3 # -38.53 # 13.79 # 19.29 # 5.07 # -3.97 # 11.84 # -19.33 # 32.23 # 8.92 # 43.26 # 28.41,21.85 # 7.1 # 20.94 # 6.54 # 15.3 # 13.79 # 19.29 # 5.07 # 11.84 # 32.23 # 8.92 # 43.26 # 28.41,18.04,15.3,-38.43 # -1.77 # -38.53 # -3.97 # -19.33,-20.41,-19.33,122.5,13,5,43.26,-38.53,2006-06-14,30,70
