ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
SOTK,15,73.33,10.0,194.0,11.8,2.939988730892945,-2.73 # -29.41 # 25.0 # 30.21 # -39.09 # 16.82 # 24.44 # 9.52 # 11.8 # 11.15 # 8.7 # 16.62 # 33.93 # 43.33 # -10.3,25.0 # 30.21 # 16.82 # 24.44 # 9.52 # 11.8 # 11.15 # 8.7 # 16.62 # 33.93 # 43.33,21.05,16.82,-2.73 # -29.41 # -39.09 # -10.3,-20.38,-19.86,132.0,11,4,43.33,-39.09,2007-06-06,30,70
LIVE,18,50.0,2.77,199.0,1.47,0.5418482617282623,13.64 # -27.54 # -30.93 # 24.66 # -67.72 # 10.04 # 3.27 # 30.77 # 28.12 # -16.52 # -18.95 # 84.16 # -11.79 # -27.43 # 56.19 # 0.0 # 2.94 # -3.03,13.64 # 24.66 # 10.04 # 3.27 # 30.77 # 28.12 # 84.16 # 56.19 # 0.0 # 2.94,25.38,19.15,-27.54 # -30.93 # -67.72 # -16.52 # -18.95 # -11.79 # -27.43 # -3.03,-25.49,-23.19,170.5,9,9,84.16,-67.72,2006-08-01,30,70
ALTU,1,100.0,0.6,35.0,0.6,1.005970096000366,0.6,0.6,0.6,0.6,,,,35.0,1,0,0.6,0.6,2023-07-13,30,70
TAYD,17,70.59,14.15,184.0,16.77,7.644130554874482,16.77 # -1.07 # 22.02 # 48.8 # -15.25 # 27.84 # 35.16 # 5.56 # 14.6 # 19.51 # 21.93 # -5.91 # 4.63 # -5.13 # -12.1 # 42.55 # 20.67,16.77 # 22.02 # 48.8 # 27.84 # 35.16 # 5.56 # 14.6 # 19.51 # 21.93 # 4.63 # 42.55 # 20.67,23.34,21.3,-1.07 # -15.25 # -5.91 # -5.13 # -12.1,-7.89,-5.91,92.0,12,5,48.8,-15.25,2006-09-27,30,70
SYRE,8,62.5,-1.09,116.0,12.9,0.368595839866888,-4.99 # 12.5 # -17.2 # 23.39 # 29.61 # 14.63 # -79.95 # 13.3,12.5 # 23.39 # 29.61 # 14.63 # 13.3,18.69,14.63,-4.99 # -17.2 # -79.95,-34.05,-17.2,91.5,5,3,29.61,-79.95,2016-06-13,30,70
ELTK,14,64.29,16.07,151.0,19.98,2.868764930435931,-13.68 # 17.58 # -17.5 # -60.31 # 30.1 # 37.38 # 31.19 # 26.26 # 38.3 # -29.41 # 138.4 # 22.38 # -12.04 # 16.39,17.58 # 30.1 # 37.38 # 31.19 # 26.26 # 38.3 # 138.4 # 22.38 # 16.39,39.78,30.1,-13.68 # -17.5 # -60.31 # -29.41 # -12.04,-26.59,-17.5,88.5,9,5,138.4,-60.31,2006-02-07,30,70
QBTS,4,75.0,-9.44,140.0,6.7,0.22559907115849426,0.81 # 33.98 # -85.17 # 12.59,0.81 # 33.98 # 12.59,15.8,12.59,-85.17,-85.17,-85.17,141.5,3,1,33.98,-85.17,2021-07-19,30,70
ASXC,20,45.0,5.8,167.0,-5.71,0.04453917303684329,-13.04 # 83.23 # -47.83 # 24.14 # 113.85 # -40.0 # -19.74 # -30.77 # 39.85 # -6.11 # 10.0 # -5.31 # -21.49 # 65.33 # 3.8 # -95.62 # 116.57 # -60.58 # 34.29 # -34.55,83.23 # 24.14 # 113.85 # 39.85 # 10.0 # 65.33 # 3.8 # 116.57 # 34.29,54.56,39.85,-13.04 # -47.83 # -40.0 # -19.74 # -30.77 # -6.11 # -5.31 # -21.49 # -95.62 # -60.58 # -34.55,-34.09,-30.77,158.0,9,11,116.57,-95.62,2006-08-07,30,70
ADVM,8,37.5,-3.28,258.0,-10.51,0.032773805791596396,-87.06 # 8.84 # -5.97 # 50.91 # 137.66 # -88.92 # -15.05 # -26.64,8.84 # 50.91 # 137.66,65.8,50.91,-87.06 # -5.97 # -88.92 # -15.05 # -26.64,-44.73,-26.64,144.5,3,5,137.66,-88.92,2015-02-05,30,70
NA,1,0.0,-65.96,138.0,-65.96,0.3404255508027402,-65.96,,,,-65.96,-65.96,-65.96,138.0,0,1,-65.96,-65.96,2022-09-02,30,70
ASRT,18,55.56,-1.91,161.0,14.49,0.1174948377179128,-28.13 # 29.56 # -36.29 # 41.52 # -6.58 # 11.68 # 24.24 # 31.23 # 39.64 # -9.19 # -62.74 # 18.47 # 19.73 # -67.14 # 17.31 # -24.48 # 35.78 # -68.94,29.56 # 41.52 # 11.68 # 24.24 # 31.23 # 39.64 # 18.47 # 19.73 # 17.31 # 35.78,26.92,26.9,-28.13 # -36.29 # -6.58 # -9.19 # -62.74 # -67.14 # -24.48 # -68.94,-37.94,-32.21,129.5,10,8,41.52,-68.94,2006-02-08,30,70
IVCP,2,100.0,1.13,40.0,1.13,1.0226585357705396,0.92 # 1.33,0.92 # 1.33,1.13,1.13,,,,40.0,2,0,1.33,0.92,2022-05-20,30,70
GMM,1,0.0,-42.93,10.0,-42.93,0.5706521931615505,-42.93,,,,-42.93,-42.93,-42.93,10.0,0,1,-42.93,-42.93,2024-01-02,30,70
CMRX,12,58.33,3.8,167.0,10.05,0.3438947884156463,3.09 # 35.2 # 57.64 # -85.08 # 29.63 # 17.01 # -36.6 # -26.87 # 25.0 # 45.26 # -11.88 # -6.8,3.09 # 35.2 # 57.64 # 29.63 # 17.01 # 25.0 # 45.26,30.41,29.63,-85.08 # -36.6 # -26.87 # -11.88 # -6.8,-33.44,-26.87,104.0,7,5,57.64,-85.08,2013-08-05,30,70
PSNL,4,50.0,-24.17,257.0,-20.41,0.14639372439320236,-48.78 # 7.97 # -78.39 # 22.52,7.97 # 22.52,15.24,15.24,-48.78 # -78.39,-63.59,-63.59,200.5,2,2,22.52,-78.39,2019-07-18,30,70
KPTI,10,50.0,-2.32,187.0,8.02,0.10230302062750561,72.45 # 26.35 # -21.55 # -6.26 # 32.76 # 47.68 # 22.3 # -61.54 # -49.01 # -86.42,72.45 # 26.35 # 32.76 # 47.68 # 22.3,40.31,32.76,-21.55 # -6.26 # -61.54 # -49.01 # -86.42,-44.96,-49.01,108.0,5,5,72.45,-86.42,2014-04-29,30,70
VXRT,13,23.08,-11.73,292.0,-16.94,0.02786865091995422,-16.56 # -24.75 # 6.8 # -68.11 # -4.48 # -16.94 # -25.12 # -48.46 # 45.66 # -35.0 # 119.22 # -78.03 # -6.67,6.8 # 45.66 # 119.22,57.23,45.66,-16.56 # -24.75 # -68.11 # -4.48 # -16.94 # -25.12 # -48.46 # -35.0 # -78.03 # -6.67,-32.41,-24.94,262.0,3,10,119.22,-78.03,2007-01-25,30,70
DNMR,4,25.0,-26.2,195.0,-28.0,0.21611291912607336,-23.7 # -32.31 # 14.75 # -63.54,14.75,14.75,14.75,-23.7 # -32.31 # -63.54,-39.85,-32.31,196.0,1,3,14.75,-63.54,2021-04-20,30,70
FICV,2,50.0,6.05,74.0,6.05,1.1199215294059965,-0.82 # 12.92,12.92,12.92,12.92,-0.82,-0.82,-0.82,73.5,1,1,12.92,-0.82,2021-09-30,30,70
LVLU,3,33.33,-12.88,223.0,-5.0,0.6148823437607054,4.32 # -37.95 # -5.0,4.32,4.32,4.32,-37.95 # -5.0,-21.48,-21.48,193.0,1,2,4.32,-37.95,2021-12-03,30,70
RSSS,13,53.85,1.42,170.0,5.0,0.8788312684316931,-42.91 # -12.69 # 11.18 # -20.0 # 35.71 # -16.67 # 15.46 # 5.0 # 13.64 # 26.13 # -7.32 # -10.09 # 21.05,11.18 # 35.71 # 15.46 # 5.0 # 13.64 # 26.13 # 21.05,18.31,15.46,-42.91 # -12.69 # -20.0 # -16.67 # -7.32 # -10.09,-18.28,-14.68,169.0,7,6,35.71,-42.91,2011-05-16,30,70
WKHS,16,56.25,28.09,156.0,6.54,0.954257790748712,92.16 # 23.64 # -4.76 # -60.0 # 100.0 # -37.5 # 100.0 # 85.19 # -33.16 # -56.52 # 284.92 # 10.38 # 2.7 # -42.6 # 66.21 # -81.18,92.16 # 23.64 # 100.0 # 100.0 # 85.19 # 284.92 # 10.38 # 2.7 # 66.21,85.02,85.19,-4.76 # -60.0 # -37.5 # -33.16 # -56.52 # -42.6 # -81.18,-45.1,-42.6,107.5,9,7,284.92,-81.18,2010-06-28,30,70
FORA,4,50.0,-1.74,132.0,2.93,0.8766328474889105,8.36 # -27.93 # -2.5 # 15.12,8.36 # 15.12,11.74,11.74,-27.93 # -2.5,-15.21,-15.21,113.5,2,2,15.12,-27.93,2021-03-24,30,70
OCAX,1,100.0,2.98,204.0,2.98,1.0297741240932017,2.98,2.98,2.98,2.98,,,,204.0,1,0,2.98,2.98,2021-08-19,30,70
KEQU,12,50.0,3.26,236.0,4.79,1.2067439874540966,-3.78 # 19.32 # 26.0 # -2.76 # -11.51 # -20.32 # 12.35 # 19.73 # 25.69 # 18.32 # -25.31 # -18.57,19.32 # 26.0 # 12.35 # 19.73 # 25.69 # 18.32,20.24,19.53,-3.78 # -2.76 # -11.51 # -20.32 # -25.31 # -18.57,-13.71,-15.04,133.0,6,6,26.0,-25.31,2006-02-07,30,70
BGI,12,66.67,17.18,222.0,11.26,0.22109761649510146,-94.16 # 106.67 # 151.22 # 11.32 # 1.08 # 11.2 # -62.5 # 20.39 # 18.38 # -11.63 # 88.89 # -34.72,106.67 # 151.22 # 11.32 # 1.08 # 11.2 # 20.39 # 18.38 # 88.89,51.14,19.39,-94.16 # -62.5 # -11.63 # -34.72,-50.75,-48.61,138.0,8,4,151.22,-94.16,2007-06-21,30,70
SND,6,33.33,-16.35,173.0,-28.99,0.23352805604057303,-44.79 # -43.23 # 13.59 # -41.63 # 34.31 # -16.35,13.59 # 34.31,23.95,23.95,-44.79 # -43.23 # -41.63 # -16.35,-36.5,-42.43,132.5,2,4,34.31,-44.79,2017-03-10,30,70
PBHC,24,75.0,6.7,97.0,6.73,3.5557845917171975,21.78 # 4.48 # -4.97 # 37.04 # -31.33 # 33.33 # 11.73 # 7.75 # -8.56 # 14.73 # 6.56 # 12.63 # 5.88 # 0.89 # 4.95 # 38.96 # 6.89 # 5.72 # 10.09 # 9.09 # -1.9 # 9.83 # -11.05 # -23.71,21.78 # 4.48 # 37.04 # 33.33 # 11.73 # 7.75 # 14.73 # 6.56 # 12.63 # 5.88 # 0.89 # 4.95 # 38.96 # 6.89 # 5.72 # 10.09 # 9.09 # 9.83,13.46,9.46,-4.97 # -31.33 # -8.56 # -1.9 # -11.05 # -23.71,-13.59,-9.81,75.0,18,6,38.96,-31.33,2006-06-19,30,70
TOUR,12,50.0,-2.31,171.0,2.63,0.20035277826488657,23.02 # 27.77 # -34.09 # 30.47 # 10.01 # -29.27 # -71.9 # 50.0 # -37.5 # -4.76 # 61.54 # -53.0,23.02 # 27.77 # 30.47 # 10.01 # 50.0 # 61.54,33.8,29.12,-34.09 # -29.27 # -71.9 # -37.5 # -4.76 # -53.0,-38.42,-35.8,108.5,6,6,61.54,-71.9,2014-11-28,30,70
TPST,11,54.55,20.3,206.0,6.0,0.08235903293259816,19.82 # 54.36 # -63.39 # 44.48 # -63.21 # -21.21 # -78.95 # 6.0 # -85.03 # 126.42 # 284.06,19.82 # 54.36 # 44.48 # 6.0 # 126.42 # 284.06,89.19,49.42,-63.39 # -63.21 # -21.21 # -78.95 # -85.03,-62.36,-63.39,137.0,6,5,284.06,-85.03,2014-04-21,30,70
CTCX,4,50.0,-13.59,100.0,-0.58,0.4556025320002986,1.25 # 1.3 # -2.41 # -54.48,1.25 # 1.3,1.27,1.27,-2.41 # -54.48,-28.44,-28.44,120.0,2,2,1.3,-54.48,2021-12-31,30,70
GNTA,2,0.0,-18.3,318.0,-18.3,0.6665605776870724,-15.37 # -21.24,,,,-15.37 # -21.24,-18.3,-18.3,318.0,0,2,-15.37,-21.24,2022-01-12,30,70
QFTA,3,66.67,3.84,78.0,0.61,1.1085481543563325,0.61 # 15.53 # -4.63,0.61 # 15.53,8.07,8.07,-4.63,-4.63,-4.63,64.0,2,1,15.53,-4.63,2022-05-13,30,70
INTS,1,100.0,32.87,91.0,32.87,1.3287401774359902,32.87,32.87,32.87,32.87,,,,91.0,1,0,32.87,32.87,2023-09-11,30,70
AEAE,1,0.0,-0.48,39.0,-0.48,0.9951876622634573,-0.48,,,,-0.48,-0.48,-0.48,39.0,0,1,-0.48,-0.48,2023-04-28,30,70
BEEM,10,70.0,22.6,290.0,34.44,3.3222266766444655,52.94 # 6.06 # 45.0 # 63.64 # 77.27 # -32.33 # 23.89 # -6.95 # 56.66 # -60.16,52.94 # 6.06 # 45.0 # 63.64 # 77.27 # 23.89 # 56.66,46.49,52.94,-32.33 # -6.95 # -60.16,-33.14,-32.33,278.5,7,3,77.27,-60.16,2010-08-05,30,70
VATE,15,60.0,0.07,176.0,2.8,0.20225667539653708,39.71 # 24.83 # 13.97 # 1.53 # -21.41 # 2.8 # -10.0 # -50.78 # 15.67 # 26.33 # -50.84 # 106.7 # 22.16 # -68.36 # -51.21,39.71 # 24.83 # 13.97 # 1.53 # 2.8 # 15.67 # 26.33 # 106.7 # 22.16,28.19,22.16,-21.41 # -10.0 # -50.78 # -50.84 # -68.36 # -51.21,-42.1,-50.81,133.0,9,6,106.7,-68.36,2009-08-03,30,70
LINK,20,70.0,15.44,168.0,13.49,1.0307981119070517,20.55 # -90.64 # -45.1 # 25.0 # 69.0 # 18.75 # 16.67 # 20.0 # 9.09 # 10.31 # 37.5 # -7.47 # 5.77 # -15.59 # -27.46 # -24.12 # 195.31 # 46.46 # 1.62 # 43.21,20.55 # 25.0 # 69.0 # 18.75 # 16.67 # 20.0 # 9.09 # 10.31 # 37.5 # 5.77 # 195.31 # 46.46 # 1.62 # 43.21,37.09,20.28,-90.64 # -45.1 # -7.47 # -15.59 # -27.46 # -24.12,-35.06,-25.79,123.0,14,6,195.31,-90.64,2006-09-21,30,70
TWOU,10,50.0,-7.82,163.0,2.86,0.045071446437916184,54.74 # -15.17 # 15.49 # 20.49 # -9.76 # -64.92 # 57.89 # 22.69 # -77.5 # -82.11,54.74 # 15.49 # 20.49 # 57.89 # 22.69,34.26,22.69,-15.17 # -9.76 # -64.92 # -77.5 # -82.11,-49.89,-64.92,125.5,5,5,57.89,-82.11,2014-05-12,30,70
GMGI,10,30.0,-10.38,222.0,-12.35,2.6477357991888587e-07,-41.67 # -12.2 # -12.5 # -13.16 # -75.0 # -100.0 # 80.0 # 14.38 # 67.68 # -11.33,80.0 # 14.38 # 67.68,54.02,67.68,-41.67 # -12.2 # -12.5 # -13.16 # -75.0 # -100.0 # -11.33,-37.98,-13.16,163.0,3,7,80.0,-100.0,2010-05-21,30,70
SSNT,11,81.82,53.69,172.0,37.8,42.50904630367339,36.36 # 111.11 # 65.56 # -31.0 # 0.95 # 37.8 # 130.4 # -28.77 # 69.17 # 19.93 # 179.05,36.36 # 111.11 # 65.56 # 0.95 # 37.8 # 130.4 # 69.17 # 19.93 # 179.05,72.26,65.56,-31.0 # -28.77,-29.88,-29.88,105.0,9,2,179.05,-31.0,2012-11-06,30,70
KORE,4,50.0,-10.47,161.0,6.11,0.4150076911060861,-67.33 # 13.23 # 12.33 # -0.11,13.23 # 12.33,12.78,12.78,-67.33 # -0.11,-33.72,-33.72,101.5,2,2,13.23,-67.33,2021-09-30,30,70
SLNG,16,56.25,12.9,170.0,5.39,2.1517422875961096,31.51 # -46.82 # 17.06 # -12.63 # 6.73 # -1.99 # -24.43 # 4.05 # 76.47 # 23.68 # 82.35 # 38.89 # -48.78 # -18.13 # 99.23 # -20.82,31.51 # 17.06 # 6.73 # 4.05 # 76.47 # 23.68 # 82.35 # 38.89 # 99.23,42.22,31.51,-46.82 # -12.63 # -1.99 # -24.43 # -48.78 # -18.13 # -20.82,-24.8,-20.82,153.5,9,7,99.23,-48.78,2007-12-19,30,70
ALVR,5,40.0,-13.08,136.0,-7.95,0.3175900474864818,-25.65 # -66.12 # 11.84 # 22.46 # -7.95,11.84 # 22.46,17.15,17.15,-25.65 # -66.12 # -7.95,-33.24,-25.65,162.0,2,3,22.46,-66.12,2021-03-08,30,70
LAZY,5,20.0,-18.16,272.0,-3.57,0.27349552503983177,-57.3 # 10.73 # -3.57 # -1.65 # -39.01,10.73,10.73,10.73,-57.3 # -3.57 # -1.65 # -39.01,-25.38,-21.29,116.0,1,4,10.73,-57.3,2018-04-23,30,70
GIFI,18,55.56,-0.37,154.0,4.96,0.48297948409516994,4.12 # 19.61 # 16.32 # -62.86 # 39.04 # 17.22 # 7.86 # 15.53 # -2.93 # -1.89 # -12.6 # 25.63 # 5.8 # -14.22 # -34.29 # -24.78 # 10.84 # -14.99,4.12 # 19.61 # 16.32 # 39.04 # 17.22 # 7.86 # 15.53 # 25.63 # 5.8 # 10.84,16.2,15.93,-62.86 # -2.93 # -1.89 # -12.6 # -14.22 # -34.29 # -24.78 # -14.99,-21.07,-14.61,141.0,10,8,39.04,-62.86,2006-02-14,30,70
PXLW,21,57.14,1.58,151.0,5.7,0.6035302803402396,-36.4 # -20.94 # -19.82 # -46.67 # 15.04 # 1.3 # 12.77 # -5.88 # -38.83 # 41.71 # -22.94 # 29.34 # 7.44 # 25.0 # 47.69 # 12.69 # 43.54 # -32.76 # 5.7 # 15.19 # 0.0,15.04 # 1.3 # 12.77 # 41.71 # 29.34 # 7.44 # 25.0 # 47.69 # 12.69 # 43.54 # 5.7 # 15.19 # 0.0,19.8,15.04,-36.4 # -20.94 # -19.82 # -46.67 # -5.88 # -38.83 # -22.94 # -32.76,-28.03,-27.85,127.0,12,9,47.69,-46.67,2006-02-08,30,70
AIU,3,33.33,-34.14,457.0,-40.73,0.014931099540034073,36.46 # -40.73 # -98.15,36.46,36.46,36.46,-40.73 # -98.15,-69.44,-69.44,597.0,1,2,36.46,-98.15,2018-05-01,30,70
GTAC,2,100.0,2.0,24.0,2.0,1.0401844281840753,0.39 # 3.61,0.39 # 3.61,2.0,2.0,,,,24.0,2,0,3.61,0.39,2022-05-17,30,70
VNRX,13,61.54,8.59,153.0,14.13,1.7122510299333797,14.13 # 14.29 # -36.9 # 26.47 # 9.52 # 35.65 # 32.5 # -2.62 # 28.65 # 65.71 # -13.86 # -21.05 # -40.8,14.13 # 14.29 # 26.47 # 9.52 # 35.65 # 32.5 # 28.65 # 65.71,28.36,27.56,-36.9 # -2.62 # -13.86 # -21.05 # -40.8,-23.05,-21.05,131.0,8,5,65.71,-40.8,2012-04-05,30,70
BTAI,9,44.44,4.01,103.0,0.0,1.0669996696704633,28.9 # 18.47 # -9.84 # -0.42 # -30.31 # 37.19 # 28.91 # -36.86 # 0.0,28.9 # 18.47 # 37.19 # 28.91 # 0.0,22.69,28.9,-9.84 # -0.42 # -30.31 # -36.86,-19.36,-20.07,119.0,4,5,37.19,-36.86,2018-03-29,30,70
ARQQ,4,50.0,5.38,141.0,14.57,0.24376845758604848,46.6 # -17.45 # 81.25 # -88.89,46.6 # 81.25,63.92,63.92,-17.45 # -88.89,-53.17,-53.17,84.5,2,2,81.25,-88.89,2021-09-02,30,70
SDIG,3,66.67,11.71,130.0,55.21,0.3580097339456738,-86.11 # 66.04 # 55.21,66.04 # 55.21,60.63,60.63,-86.11,-86.11,-86.11,126.0,2,1,66.04,-86.11,2021-11-29,30,70
APYX,5,40.0,-18.14,183.0,-14.64,0.2404732147762938,22.81 # -14.64 # 9.15 # -50.49 # -57.55,22.81 # 9.15,15.98,15.98,-14.64 # -50.49 # -57.55,-40.9,-50.49,193.0,2,3,22.81,-57.55,2019-02-22,30,70
SPRO,7,57.14,10.06,152.0,27.51,0.30491914589085944,35.35 # -3.3 # 69.83 # 39.86 # 27.51 # -91.72 # -7.1,35.35 # 69.83 # 39.86 # 27.51,43.14,37.6,-3.3 # -91.72 # -7.1,-34.04,-7.1,134.0,4,3,69.83,-91.72,2018-02-15,30,70
IDR,6,50.0,15.77,249.0,-1.5,1.3726252018116527,82.93 # 81.13 # -35.42 # -31.0 # 18.64 # -21.65,82.93 # 81.13 # 18.64,60.9,81.13,-35.42 # -31.0 # -21.65,-29.35,-31.0,265.0,3,3,82.93,-35.42,2006-02-09,30,70
VIA,13,61.54,0.45,138.0,3.38,0.5628780143504016,2.1 # 46.4 # 8.25 # -27.61 # -0.52 # 23.72 # 15.93 # 10.63 # 3.38 # 9.14 # -9.09 # -9.23 # -67.3,2.1 # 46.4 # 8.25 # 23.72 # 15.93 # 10.63 # 3.38 # 9.14,14.94,9.89,-27.61 # -0.52 # -9.09 # -9.23 # -67.3,-22.75,-9.23,130.0,8,5,46.4,-67.3,2014-09-16,30,70
EYEN,6,50.0,-3.78,155.0,-7.44,0.6737981663156914,-24.74 # 4.48 # 6.38 # 38.36 # -19.35 # -27.8,4.48 # 6.38 # 38.36,16.4,6.38,-24.74 # -19.35 # -27.8,-23.97,-24.74,166.0,3,3,38.36,-27.8,2018-06-28,30,70
FLUX,2,50.0,-30.49,308.0,-30.49,0.317610132065523,-71.18 # 10.2,10.2,10.2,10.2,-71.18,-71.18,-71.18,308.0,1,1,10.2,-71.18,2021-03-05,30,70
VHAQ,3,100.0,8.21,168.0,2.01,1.253581318745412,2.01 # 21.4 # 1.23,2.01 # 21.4 # 1.23,8.21,2.01,,,,101.0,3,0,21.4,1.23,2021-03-03,30,70
CRDF,21,52.38,3.78,146.0,9.0,0.1302315118223753,-48.0 # -16.67 # -13.04 # 16.13 # 11.11 # -32.84 # 10.0 # 9.0 # 27.66 # -16.2 # -0.7 # 61.25 # -61.7 # -84.15 # 43.01 # 20.81 # 77.42 # 129.41 # -37.07 # -43.12 # 27.05,16.13 # 11.11 # 10.0 # 9.0 # 27.66 # 61.25 # 43.01 # 20.81 # 77.42 # 129.41 # 27.05,39.35,27.05,-48.0 # -16.67 # -13.04 # -32.84 # -16.2 # -0.7 # -61.7 # -84.15 # -37.07 # -43.12,-35.35,-34.95,84.0,11,10,129.41,-84.15,2006-05-22,30,70
WFCF,15,73.33,28.73,136.0,21.05,15.759859943121592,25.0 # 210.0 # -40.0 # 30.0 # 50.0 # -18.75 # 72.0 # 2.86 # 0.0 # 17.39 # 7.6 # 27.93 # 21.05 # 32.79 # -6.9,25.0 # 210.0 # 30.0 # 50.0 # 72.0 # 2.86 # 0.0 # 17.39 # 7.6 # 27.93 # 21.05 # 32.79,41.38,26.47,-40.0 # -18.75 # -6.9,-21.88,-18.75,92.0,11,4,210.0,-40.0,2007-07-27,30,70
CRIS,18,61.11,66.59,193.0,9.69,2.0959035090476443,-45.1 # 47.75 # 12.28 # 0.91 # 54.03 # -5.59 # 55.59 # -6.74 # -33.45 # -21.32 # -59.13 # 7.1 # 35.78 # 50.37 # 46.0 # 49.47 # -91.19 # 1101.85,47.75 # 12.28 # 0.91 # 54.03 # 55.59 # 7.1 # 35.78 # 50.37 # 46.0 # 49.47 # 1101.85,132.83,47.75,-45.1 # -5.59 # -6.74 # -33.45 # -21.32 # -59.13 # -91.19,-37.5,-33.45,140.0,11,7,1101.85,-91.19,2006-02-07,30,70
CODA,17,64.71,47.69,167.0,21.36,5.858002736418927,62.5 # 167.5 # 36.36 # -91.6 # -39.09 # -25.0 # -44.08 # 466.67 # 61.11 # 8.33 # 80.33 # 66.22 # 59.77 # -6.12 # 21.36 # -19.44 # 5.95,62.5 # 167.5 # 36.36 # 466.67 # 61.11 # 8.33 # 80.33 # 66.22 # 59.77 # 21.36 # 5.95,94.19,61.11,-91.6 # -39.09 # -25.0 # -44.08 # -6.12 # -19.44,-37.56,-32.05,123.0,11,6,466.67,-91.6,2006-03-01,30,70
ELUT,3,33.33,-23.0,291.0,-39.06,0.3194216935940113,29.63 # -39.06 # -59.57,29.63,29.63,29.63,-39.06 # -59.57,-49.31,-49.31,360.0,1,2,29.63,-59.57,2020-10-29,30,70
INAQ,1,100.0,0.85,30.0,0.85,1.008538913938674,0.85,0.85,0.85,0.85,,,,30.0,1,0,0.85,0.85,2023-10-16,30,70
ELYM,2,50.0,-23.15,366.0,-23.15,0.4575569230445972,-59.63 # 13.33,13.33,13.33,13.33,-59.63,-59.63,-59.63,366.5,1,1,13.33,-59.63,2021-12-03,30,70
GROV,2,0.0,-48.94,263.0,-48.94,0.05740528054622,-94.03 # -3.85,,,,-94.03 # -3.85,-48.94,-48.94,263.0,0,2,-3.85,-94.03,2022-06-10,30,70
CUTR,16,43.75,-9.16,195.0,-0.77,0.04034881114410118,33.3 # 0.0 # -44.21 # -14.38 # -21.29 # 11.29 # 10.2 # 17.37 # 23.73 # 8.98 # -8.41 # 19.59 # -49.05 # -46.19 # -1.54 # -85.97,33.3 # 0.0 # 11.29 # 10.2 # 17.37 # 23.73 # 8.98 # 19.59,15.56,14.33,-44.21 # -14.38 # -21.29 # -8.41 # -49.05 # -46.19 # -1.54 # -85.97,-33.88,-32.75,182.0,7,9,33.3,-85.97,2006-05-12,30,70
TACT,17,52.94,-1.53,155.0,0.69,0.25495425032280883,-10.77 # -23.4 # 45.83 # -55.27 # -30.0 # 16.72 # -35.72 # 20.0 # 25.04 # 0.69 # 18.57 # -16.53 # -37.5 # 58.29 # 33.84 # -53.11 # 17.31,45.83 # 16.72 # 20.0 # 25.04 # 0.69 # 18.57 # 58.29 # 33.84 # 17.31,26.25,20.0,-10.77 # -23.4 # -55.27 # -30.0 # -35.72 # -16.53 # -37.5 # -53.11,-32.79,-32.86,152.0,9,8,58.29,-55.27,2006-06-14,30,70
PDEX,14,78.57,12.18,186.0,20.22,2.8282712518674185,-25.13 # -53.27 # 28.57 # 11.63 # 19.55 # 38.05 # 20.74 # 26.74 # 43.31 # 33.68 # 17.89 # -31.67 # 19.97 # 20.47,28.57 # 11.63 # 19.55 # 38.05 # 20.74 # 26.74 # 43.31 # 33.68 # 17.89 # 19.97 # 20.47,25.51,20.74,-25.13 # -53.27 # -31.67,-36.69,-31.67,181.5,11,3,43.31,-53.27,2006-04-18,30,70
FGEN,11,63.64,5.58,157.0,11.69,0.15792165173631897,11.69 # -5.55 # 38.04 # 22.33 # 4.63 # 34.2 # 45.66 # -30.14 # -9.24 # 45.01 # -95.28,11.69 # 38.04 # 22.33 # 4.63 # 34.2 # 45.66 # 45.01,28.79,34.2,-5.55 # -30.14 # -9.24 # -95.28,-35.05,-19.69,112.0,7,4,45.66,-95.28,2015-04-23,30,70
SPRU,5,40.0,-27.98,173.0,-36.29,0.13516213904803653,1.12 # 1.62 # -36.29 # -64.49 # -41.87,1.12 # 1.62,1.37,1.37,-36.29 # -64.49 # -41.87,-47.55,-41.87,104.0,2,3,1.62,-64.49,2019-10-14,30,70
FARM,15,60.0,-0.02,223.0,6.78,0.5870881644218325,0.64 # 8.89 # -53.64 # -8.09 # 15.86 # 18.79 # 29.42 # 6.78 # -37.45 # -12.21 # 11.44 # -20.88 # 15.46 # -15.96 # 40.68,0.64 # 8.89 # 15.86 # 18.79 # 29.42 # 6.78 # 11.44 # 15.46 # 40.68,16.44,15.46,-53.64 # -8.09 # -37.45 # -12.21 # -20.88 # -15.96,-24.7,-18.42,148.0,9,6,40.68,-53.64,2008-03-10,30,70
PFIE,12,75.0,21.74,181.0,20.51,3.5435932812362427,16.67 # 75.0 # 101.96 # 19.29 # -61.42 # 18.89 # 46.09 # -46.31 # -21.62 # 34.33 # 56.25 # 21.74,16.67 # 75.0 # 101.96 # 19.29 # 18.89 # 46.09 # 34.33 # 56.25 # 21.74,43.36,34.33,-61.42 # -46.31 # -21.62,-43.12,-46.31,107.5,9,3,101.96,-61.42,2010-07-01,30,70
