ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
ACOR,34,20.59,-3.08,70.0,-7.58,0.1621092796267235,105.85 # -16.33 # -0.7 # 1.43 # -24.31 # -2.47 # 40.42 # -8.44 # -7.74 # 2.84 # -10.08 # -11.96 # -11.15 # 31.78 # -6.07 # -8.43 # -7.64 # -4.39 # -5.42 # 11.68 # -10.3 # -1.13 # -31.66 # -2.72 # -15.53 # -5.67 # -35.15 # -21.35 # -5.93 # -7.52 # -12.86 # -14.36 # -15.36 # 5.97,105.85 # 1.43 # 40.42 # 2.84 # 31.78 # 11.68 # 5.97,28.57,11.68,-16.33 # -0.7 # -24.31 # -2.47 # -8.44 # -7.74 # -10.08 # -11.96 # -11.15 # -6.07 # -8.43 # -7.64 # -4.39 # -5.42 # -10.3 # -1.13 # -31.66 # -2.72 # -15.53 # -5.67 # -35.15 # -21.35 # -5.93 # -7.52 # -12.86 # -14.36 # -15.36,-11.28,-8.44,58.5,7,27,105.85,-35.15,2006-09-28
DRRX,30,33.33,-2.83,78.0,-9.93,0.17850083021126817,-13.59 # 26.46 # -5.98 # -14.2 # 19.22 # -11.82 # -33.03 # -18.43 # -6.46 # -3.8 # 10.47 # 0.61 # -12.16 # 3.19 # -19.01 # 11.72 # -21.81 # 74.6 # -9.01 # -22.95 # -16.87 # -30.16 # 4.29 # 84.31 # 7.32 # -9.65 # -10.21 # -20.0 # -23.88 # -24.1,26.46 # 19.22 # 10.47 # 0.61 # 3.19 # 11.72 # 74.6 # 4.29 # 84.31 # 7.32,24.22,11.09,-13.59 # -5.98 # -14.2 # -11.82 # -33.03 # -18.43 # -6.46 # -3.8 # -12.16 # -19.01 # -21.81 # -9.01 # -22.95 # -16.87 # -30.16 # -9.65 # -10.21 # -20.0 # -23.88 # -24.1,-16.36,-15.53,64.0,10,20,84.31,-33.03,2006-02-27
SGMA,33,36.36,3.77,76.0,-6.88,0.7045140717560133,-8.6 # 1.89 # -22.76 # 3.4 # -9.41 # -25.39 # -18.14 # 11.76 # 158.53 # -17.71 # -4.95 # -6.88 # -18.26 # 3.1 # -2.62 # 9.04 # -9.27 # 89.93 # -12.89 # 5.95 # -18.1 # 0.76 # -9.92 # 82.83 # -3.13 # -11.86 # -7.23 # 51.63 # 4.13 # -38.98 # -17.44 # -5.69 # -29.21,1.89 # 3.4 # 11.76 # 158.53 # 3.1 # 9.04 # 89.93 # 5.95 # 0.76 # 82.83 # 51.63 # 4.13,35.25,7.49,-8.6 # -22.76 # -9.41 # -25.39 # -18.14 # -17.71 # -4.95 # -6.88 # -18.26 # -2.62 # -9.27 # -12.89 # -18.1 # -9.92 # -3.13 # -11.86 # -7.23 # -38.98 # -17.44 # -5.69 # -29.21,-14.21,-11.86,49.0,12,21,158.53,-38.98,2006-01-24
DTST,32,15.62,-14.62,48.0,-21.11,0.000540764262415838,-22.22 # -30.0 # -22.22 # -22.22 # -16.67 # -25.0 # -33.33 # -25.0 # -25.0 # 0.0 # 0.0 # -33.33 # -50.0 # 133.33 # 0.0 # -20.0 # 11.11 # -80.33 # -61.11 # 12.5 # -10.0 # -11.76 # -16.67 # 0.0 # -45.45 # 7.69 # -50.0 # -25.7 # -34.36 # -3.37 # 38.0 # -6.85,0.0 # 0.0 # 133.33 # 0.0 # 11.11 # 12.5 # 0.0 # 7.69 # 38.0,22.52,7.69,-22.22 # -30.0 # -22.22 # -22.22 # -16.67 # -25.0 # -33.33 # -25.0 # -25.0 # -33.33 # -50.0 # -20.0 # -80.33 # -61.11 # -10.0 # -11.76 # -16.67 # -45.45 # -50.0 # -25.7 # -34.36 # -3.37 # -6.85,-29.16,-25.0,32.5,5,27,133.33,-80.33,2013-04-08
CALC,2,50.0,-4.81,10.0,-4.81,0.8931539304305255,-16.18 # 6.56,6.56,6.56,6.56,-16.18,-16.18,-16.18,10.5,1,1,6.56,-16.18,2023-12-11
PMCB,15,26.67,3.15,73.0,-6.76,0.7569783563892926,91.51 # -6.76 # -13.04 # 54.43 # -14.14 # 56.69 # -17.44 # -40.29 # -33.33 # -20.08 # -3.03 # -2.08 # 8.71 # -4.79 # -9.09,91.51 # 54.43 # 56.69 # 8.71,52.84,55.56,-6.76 # -13.04 # -14.14 # -17.44 # -40.29 # -33.33 # -20.08 # -3.03 # -2.08 # -4.79 # -9.09,-14.92,-13.04,56.0,4,11,91.51,-40.29,2013-02-14
SRZN,8,25.0,-10.8,21.0,-10.31,0.35030837237570384,-2.26 # 18.15 # -37.44 # -21.65 # -15.14 # -5.48 # -23.74 # 1.17,18.15 # 1.17,9.66,9.66,-2.26 # -37.44 # -21.65 # -15.14 # -5.48 # -23.74,-17.62,-18.39,12.0,2,6,18.15,-37.44,2021-01-13
MTEM,24,25.0,0.95,77.0,-5.45,0.43130518155190223,-3.65 # -55.16 # 13.93 # 25.97 # -6.15 # -4.79 # -22.28 # 100.62 # -2.54 # -1.03 # -7.13 # -25.0 # -8.76 # -6.1 # -16.67 # -24.29 # -12.33 # 23.98 # -4.63 # 20.37 # 83.43 # -11.7 # -28.74 # -4.54,13.93 # 25.97 # 100.62 # 23.98 # 20.37 # 83.43,44.72,24.98,-3.65 # -55.16 # -6.15 # -4.79 # -22.28 # -2.54 # -1.03 # -7.13 # -25.0 # -8.76 # -6.1 # -16.67 # -24.29 # -12.33 # -4.63 # -11.7 # -28.74 # -4.54,-13.64,-7.95,69.0,6,18,100.62,-55.16,2006-04-13
NSTG,17,47.06,1.83,93.0,-3.08,0.8520706260597176,14.58 # 38.1 # -11.87 # -3.08 # -4.33 # -6.82 # 15.29 # 27.71 # 5.75 # -20.9 # 25.8 # -41.46 # 17.52 # 37.59 # -27.95 # -28.56 # -6.33,14.58 # 38.1 # 15.29 # 27.71 # 5.75 # 25.8 # 17.52 # 37.59,22.79,21.66,-11.87 # -3.08 # -4.33 # -6.82 # -20.9 # -41.46 # -27.95 # -28.56 # -6.33,-16.81,-11.87,77.0,8,9,38.1,-41.46,2013-07-22
SNSE,3,0.0,-14.14,12.0,-12.82,0.6322055620165918,-12.82 # -17.61 # -11.98,,,,-12.82 # -17.61 # -11.98,-14.14,-12.82,7.0,0,3,-11.98,-17.61,2021-10-01
ALRN,9,22.22,5.29,54.0,-16.69,0.8039164774446793,-11.4 # -15.68 # -16.69 # -18.18 # -28.82 # 54.41 # -22.11 # -17.53 # 123.58,54.41 # 123.58,89.0,89.0,-11.4 # -15.68 # -16.69 # -18.18 # -28.82 # -22.11 # -17.53,-18.63,-17.53,43.0,2,7,123.58,-28.82,2017-07-10
UXIN,7,14.29,-9.51,64.0,-21.6,0.24785905673209918,-14.79 # -54.08 # -21.6 # -3.35 # -44.53 # -22.37 # 94.11,94.11,94.11,94.11,-14.79 # -54.08 # -21.6 # -3.35 # -44.53 # -22.37,-26.79,-21.99,34.0,1,6,94.11,-54.08,2018-06-29
BFI,8,37.5,-7.4,133.0,-8.24,0.5000824429989496,8.25 # -2.54 # 4.32 # 9.12 # -19.72 # -23.06 # -21.66 # -13.94,8.25 # 4.32 # 9.12,7.23,8.25,-2.54 # -19.72 # -23.06 # -21.66 # -13.94,-16.18,-19.72,60.5,3,5,9.12,-23.06,2018-03-28
TSRI,39,33.33,-0.97,66.0,-4.24,0.3133429056345631,6.53 # -9.24 # -19.15 # -11.33 # -0.25 # -7.69 # 6.88 # 0.46 # -3.43 # -4.29 # 12.22 # -1.61 # 1.03 # -2.46 # -35.02 # 0.6 # -10.2 # -4.24 # 29.37 # -6.33 # -6.09 # -6.63 # 22.27 # -36.13 # 18.18 # 2.52 # -2.7 # 13.33 # -18.85 # 107.5 # -14.7 # -14.3 # -2.35 # -5.12 # -21.92 # -18.19 # -13.33 # -5.21 # 21.92,6.53 # 6.88 # 0.46 # 12.22 # 1.03 # 0.6 # 29.37 # 22.27 # 18.18 # 2.52 # 13.33 # 107.5 # 21.92,18.68,12.22,-9.24 # -19.15 # -11.33 # -0.25 # -7.69 # -3.43 # -4.29 # -1.61 # -2.46 # -35.02 # -10.2 # -4.24 # -6.33 # -6.09 # -6.63 # -36.13 # -2.7 # -18.85 # -14.7 # -14.3 # -2.35 # -5.12 # -21.92 # -18.19 # -13.33 # -5.21,-10.8,-7.16,57.0,13,26,107.5,-36.13,2006-01-18
GLBZ,44,34.09,-0.34,61.0,-2.13,0.7564464917686913,1.37 # -2.06 # -2.52 # -1.16 # -6.23 # -4.47 # -2.82 # -3.6 # 7.58 # -5.61 # -9.84 # -5.0 # 0.11 # -5.98 # 15.56 # 2.03 # -1.39 # -4.05 # 32.52 # -1.85 # 6.01 # 0.83 # -2.46 # 3.33 # -2.29 # 1.12 # 3.43 # -0.88 # 1.89 # -7.31 # -10.38 # 8.41 # -2.21 # -6.2 # 3.93 # -2.78 # -7.81 # -0.83 # -3.83 # 23.71 # -6.1 # -9.84 # -7.19 # 0.0,1.37 # 7.58 # 0.11 # 15.56 # 2.03 # 32.52 # 6.01 # 0.83 # 3.33 # 1.12 # 3.43 # 1.89 # 8.41 # 3.93 # 23.71 # 0.0,6.99,3.38,-2.06 # -2.52 # -1.16 # -6.23 # -4.47 # -2.82 # -3.6 # -5.61 # -9.84 # -5.0 # -5.98 # -1.39 # -4.05 # -1.85 # -2.46 # -2.29 # -0.88 # -7.31 # -10.38 # -2.21 # -6.2 # -2.78 # -7.81 # -0.83 # -3.83 # -6.1 # -9.84 # -7.19,-4.52,-3.94,41.5,15,29,32.52,-10.38,2006-01-25
BFX,30,26.67,10.47,87.0,-5.48,2.6093536969924283,-12.27 # -5.73 # -2.86 # -1.67 # -28.37 # -8.64 # -15.26 # -15.79 # 81.18 # 28.87 # -11.76 # 30.65 # -4.18 # 104.84 # -7.82 # 9.03 # -4.93 # 44.59 # -9.45 # -18.5 # -4.8 # -16.13 # -2.73 # -5.22 # -14.17 # 5.86 # -18.92 # 252.0 # -10.37 # -23.22,81.18 # 28.87 # 30.65 # 104.84 # 9.03 # 44.59 # 5.86 # 252.0,69.63,37.62,-12.27 # -5.73 # -2.86 # -1.67 # -28.37 # -8.64 # -15.26 # -15.79 # -11.76 # -4.18 # -7.82 # -4.93 # -9.45 # -18.5 # -4.8 # -16.13 # -2.73 # -5.22 # -14.17 # -18.92 # -10.37 # -23.22,-11.04,-9.91,57.5,8,22,252.0,-28.37,2006-05-09
CNTX,5,0.0,-22.45,34.0,-19.17,0.2334805404884363,-19.17 # -55.27 # -8.11 # -29.73 # 0.0,0.0,0.0,0.0,-19.17 # -55.27 # -8.11 # -29.73,-28.07,-24.45,35.0,0,5,0.0,-55.27,2021-10-22
EVTV,12,16.67,-11.17,45.0,-21.49,0.12194583348911235,-28.1 # -47.07 # -25.29 # 13.04 # -11.36 # 98.64 # -13.85 # -30.63 # -22.49 # -30.15 # -16.24 # -20.48,13.04 # 98.64,55.84,55.84,-28.1 # -47.07 # -25.29 # -11.36 # -13.85 # -30.63 # -22.49 # -30.15 # -16.24 # -20.48,-24.57,-23.89,43.0,2,10,98.64,-47.07,2017-06-19
PAVS,6,0.0,-14.3,40.0,-9.31,0.3741455008112004,-6.86 # -2.42 # -7.91 # -10.71 # -22.35 # -35.53,,,,-6.86 # -2.42 # -7.91 # -10.71 # -22.35 # -35.53,-14.3,-9.31,41.0,0,6,-2.42,-35.53,2019-11-05
TAIT,41,34.15,1.88,70.0,-3.85,1.1987449491925841,12.5 # 20.95 # -8.81 # -20.21 # -10.87 # 1.06 # -10.53 # 42.42 # 19.66 # -13.64 # -6.54 # -2.94 # 0.0 # 0.99 # -0.98 # 1.9 # -3.85 # -3.85 # -6.48 # 1.01 # -7.69 # 0.0 # -5.88 # -4.0 # 10.0 # 0.87 # -2.48 # 31.97 # -4.22 # -5.2 # 13.53 # 45.55 # -22.59 # -11.11 # -7.69 # -12.45 # 79.39 # -13.22 # -3.3 # -11.22 # -4.79,12.5 # 20.95 # 1.06 # 42.42 # 19.66 # 0.0 # 0.99 # 1.9 # 1.01 # 0.0 # 10.0 # 0.87 # 31.97 # 13.53 # 45.55 # 79.39,17.61,11.25,-8.81 # -20.21 # -10.87 # -10.53 # -13.64 # -6.54 # -2.94 # -0.98 # -3.85 # -3.85 # -6.48 # -7.69 # -5.88 # -4.0 # -2.48 # -4.22 # -5.2 # -22.59 # -11.11 # -7.69 # -12.45 # -13.22 # -3.3 # -11.22 # -4.79,-8.18,-6.54,48.0,14,27,79.39,-22.59,2006-01-26
SIF,29,31.03,8.81,87.0,-6.61,2.49037780004798,-8.01 # -12.76 # -5.35 # -7.27 # 11.36 # 117.52 # -9.28 # -4.19 # 99.12 # -10.53 # 33.82 # -2.64 # 0.0 # -13.86 # -11.56 # 44.91 # 7.5 # -16.99 # -2.47 # 2.13 # -16.23 # -9.09 # -6.61 # -11.33 # 152.53 # -30.28 # -21.53 # 8.68 # -22.14,11.36 # 117.52 # 99.12 # 33.82 # 0.0 # 44.91 # 7.5 # 2.13 # 152.53 # 8.68,47.76,22.59,-8.01 # -12.76 # -5.35 # -7.27 # -9.28 # -4.19 # -10.53 # -2.64 # -13.86 # -11.56 # -16.99 # -2.47 # -16.23 # -9.09 # -6.61 # -11.33 # -30.28 # -21.53 # -22.14,-11.69,-10.53,60.0,9,20,152.53,-30.28,2006-01-27
AMPG,4,25.0,-12.0,54.0,-10.91,0.5704024223002456,-5.43 # -31.54 # -16.39 # 5.38,5.38,5.38,5.38,-5.43 # -31.54 # -16.39,-17.79,-16.39,41.5,1,3,5.38,-31.54,2021-01-12
NCTY,21,28.57,-6.71,74.0,-12.94,0.10973530294211799,23.67 # -14.47 # 34.3 # -13.29 # 18.53 # -8.14 # -0.32 # -26.35 # -9.02 # 25.63 # -15.94 # 40.38 # -12.28 # -42.61 # -12.94 # -20.0 # -17.11 # 23.27 # -47.59 # -40.0 # -26.66,23.67 # 34.3 # 18.53 # 25.63 # 40.38 # 23.27,27.63,24.65,-14.47 # -13.29 # -8.14 # -0.32 # -26.35 # -9.02 # -15.94 # -12.28 # -42.61 # -12.94 # -20.0 # -17.11 # -47.59 # -40.0 # -26.66,-20.45,-15.94,62.0,6,15,40.38,-47.59,2006-01-19
GLTO,4,0.0,-41.54,175.0,-37.86,0.03963605064112289,-85.11 # -5.34 # -5.45 # -70.26,,,,-85.11 # -5.34 # -5.45 # -70.26,-41.54,-37.86,73.0,0,4,-5.34,-85.11,2020-11-19
NLSP,5,40.0,-3.92,45.0,-15.34,0.6039666071270797,3.67 # -28.91 # -15.34 # -39.77 # 60.74,3.67 # 60.74,32.2,32.2,-28.91 # -15.34 # -39.77,-28.01,-28.91,28.0,2,3,60.74,-39.77,2021-02-23
HUSA,28,28.57,7.81,80.0,-13.21,0.18924321924229115,-3.12 # 26.65 # -12.78 # -27.97 # 86.0 # 295.92 # -24.44 # 26.46 # -8.98 # -25.68 # -20.15 # -25.64 # 16.67 # -8.51 # -13.64 # -13.64 # -15.0 # -23.08 # 161.9 # 4.55 # -23.53 # -23.16 # 18.71 # -20.09 # -6.8 # -81.14 # -30.7 # -10.23,26.65 # 86.0 # 295.92 # 26.46 # 16.67 # 161.9 # 4.55 # 18.71,79.61,26.56,-3.12 # -12.78 # -27.97 # -24.44 # -8.98 # -25.68 # -20.15 # -25.64 # -8.51 # -13.64 # -13.64 # -15.0 # -23.08 # -23.53 # -23.16 # -20.09 # -6.8 # -81.14 # -30.7 # -10.23,-20.91,-20.12,60.0,8,20,295.92,-81.14,2006-01-26
AAU,31,16.13,-0.0,68.0,-13.06,0.20931411407291128,-17.65 # -16.38 # -14.03 # -12.83 # -13.79 # -8.47 # -13.06 # -10.71 # -19.01 # -6.49 # -6.41 # 36.23 # -18.8 # 172.03 # -17.7 # -25.84 # -21.52 # 0.78 # -24.48 # -5.59 # -16.98 # -23.94 # 110.94 # -17.86 # -5.71 # 0.0 # 40.82 # -18.99 # -16.67 # -8.0 # 0.0,36.23 # 172.03 # 0.78 # 110.94 # 0.0 # 40.82 # 0.0,51.54,36.23,-17.65 # -16.38 # -14.03 # -12.83 # -13.79 # -8.47 # -13.06 # -10.71 # -19.01 # -6.49 # -6.41 # -18.8 # -17.7 # -25.84 # -21.52 # -24.48 # -5.59 # -16.98 # -23.94 # -17.86 # -5.71 # -18.99 # -16.67 # -8.0,-15.04,-16.52,49.0,5,26,172.03,-25.84,2006-01-26
CNVS,29,24.14,-2.78,67.0,-6.12,0.31565493383719173,-5.84 # -7.19 # -17.89 # -13.79 # -7.77 # -5.31 # 25.19 # 5.88 # -2.23 # -4.83 # 11.27 # -15.33 # -1.41 # -10.9 # 56.41 # -17.56 # -18.81 # -11.79 # -8.38 # -6.12 # 0.0 # 17.12 # 12.5 # -3.97 # -12.59 # -19.74 # 11.26 # -8.77 # -20.0,25.19 # 5.88 # 11.27 # 56.41 # 0.0 # 17.12 # 12.5 # 11.26,17.45,11.88,-5.84 # -7.19 # -17.89 # -13.79 # -7.77 # -5.31 # -2.23 # -4.83 # -15.33 # -1.41 # -10.9 # -17.56 # -18.81 # -11.79 # -8.38 # -6.12 # -3.97 # -12.59 # -19.74 # -8.77 # -20.0,-10.49,-8.77,62.0,7,22,56.41,-20.0,2006-01-31
BTOG,6,16.67,-9.31,50.0,-8.63,0.5408454691053091,0.94 # -1.68 # -20.95 # -15.58 # -17.24 # -1.33,0.94,0.94,0.94,-1.68 # -20.95 # -15.58 # -17.24 # -1.33,-11.36,-15.58,51.5,1,5,0.94,-20.95,2021-01-21
LPCN,17,17.65,-6.05,61.0,-14.95,0.1543793667791501,-10.5 # -24.0 # 104.48 # -17.95 # -8.64 # -17.87 # -7.36 # -16.05 # -15.62 # 11.73 # -57.45 # 31.54 # -10.6 # -14.95 # -23.39 # -16.39 # -9.8,104.48 # 11.73 # 31.54,49.25,31.54,-10.5 # -24.0 # -17.95 # -8.64 # -17.87 # -7.36 # -16.05 # -15.62 # -57.45 # -10.6 # -14.95 # -23.39 # -16.39 # -9.8,-17.9,-15.84,42.0,3,14,104.48,-57.45,2013-10-25
NISN,8,50.0,102.76,112.0,-5.61,0.6862523305802701,-11.98 # 905.0 # -20.88 # 0.75 # 21.47 # -93.07 # -14.52 # 35.29,905.0 # 0.75 # 21.47 # 35.29,240.63,28.38,-11.98 # -20.88 # -93.07 # -14.52,-35.11,-17.7,33.0,4,4,905.0,-93.07,2018-06-26
TRIB,31,29.03,5.25,89.0,-4.96,1.90935700600969,-2.52 # -6.93 # 4.32 # -1.95 # 14.36 # -6.72 # -5.64 # 34.23 # -13.33 # -13.53 # -6.11 # 44.53 # 56.59 # -2.13 # 52.95 # 37.57 # -8.04 # -4.96 # -6.99 # -9.36 # -47.5 # -2.88 # -4.14 # -8.12 # -9.73 # -13.39 # -0.78 # 46.43 # 80.77 # -11.11 # -23.13,4.32 # 14.36 # 34.23 # 44.53 # 56.59 # 52.95 # 37.57 # 46.43 # 80.77,41.31,44.53,-2.52 # -6.93 # -1.95 # -6.72 # -5.64 # -13.33 # -13.53 # -6.11 # -2.13 # -8.04 # -4.96 # -6.99 # -9.36 # -47.5 # -2.88 # -4.14 # -8.12 # -9.73 # -13.39 # -0.78 # -11.11 # -23.13,-9.5,-6.96,57.0,9,22,80.77,-47.5,2006-01-20
HUBC,1,0.0,-9.18,376.0,-9.18,0.9081735760420071,-9.18,,,,-9.18,-9.18,-9.18,376.0,0,1,-9.18,-9.18,2022-01-06
TOMZ,29,31.03,35.48,64.0,-11.76,9.905521563202846,99.6 # -40.0 # 0.0 # -25.0 # 260.0 # -15.0 # 38.46 # -11.11 # 188.89 # -12.82 # -11.76 # -20.0 # 30.3 # -20.34 # 10.0 # 1.82 # -26.32 # -22.22 # 0.0 # -16.67 # 0.0 # -15.38 # 700.0 # -16.67 # -37.29 # -18.75 # -2.9 # 30.56 # -18.58,99.6 # 0.0 # 260.0 # 38.46 # 188.89 # 30.3 # 10.0 # 1.82 # 0.0 # 0.0 # 700.0 # 30.56,113.3,30.43,-40.0 # -25.0 # -15.0 # -11.11 # -12.82 # -11.76 # -20.0 # -20.34 # -26.32 # -22.22 # -16.67 # -15.38 # -16.67 # -37.29 # -18.75 # -2.9 # -18.58,-19.46,-18.58,38.0,9,20,700.0,-40.0,2008-06-24
PETV,15,26.67,19.73,68.0,-5.09,1.2142424189419754,-45.71 # 39.56 # -24.07 # 339.39 # -21.84 # -38.46 # -30.0 # -4.04 # 63.51 # 75.0 # -5.09 # -4.76 # -13.11 # -32.57 # -1.89,39.56 # 339.39 # 63.51 # 75.0,129.37,69.26,-45.71 # -24.07 # -21.84 # -38.46 # -30.0 # -4.04 # -5.09 # -4.76 # -13.11 # -32.57 # -1.89,-20.14,-21.84,57.0,4,11,339.39,-45.71,2014-09-10
ALPP,6,33.33,763.33,55.0,-40.16,3.8877754634855815,-82.14 # -49.44 # -37.5 # 154.39 # 4637.5 # -42.83,154.39 # 4637.5,2395.94,2395.94,-82.14 # -49.44 # -37.5 # -42.83,-52.98,-46.14,37.0,2,4,4637.5,-82.14,2017-03-02
MTBL,18,27.78,-3.47,93.0,-8.17,0.05634716963070232,-7.9 # -15.25 # 3.64 # -7.56 # -7.54 # -22.09 # 15.41 # -9.67 # -8.43 # -8.96 # -14.29 # 11.98 # -21.72 # -15.0 # -6.67 # 142.04 # 1.26 # -91.76,3.64 # 15.41 # 11.98 # 142.04 # 1.26,34.87,11.98,-7.9 # -15.25 # -7.56 # -7.54 # -22.09 # -9.67 # -8.43 # -8.96 # -14.29 # -21.72 # -15.0 # -6.67 # -91.76,-18.22,-9.67,76.5,5,13,142.04,-91.76,2012-02-28
MCVT,27,14.81,20.02,75.0,-15.73,0.11845333178259067,-44.44 # 316.67 # -28.0 # -70.0 # 90.0 # -12.5 # -9.09 # -15.0 # -20.0 # -15.73 # -46.67 # -17.47 # -26.67 # -6.67 # -23.75 # 0.0 # -8.33 # -3.51 # 2.19 # -25.17 # -22.86 # -21.42 # 625.42 # -41.18 # -20.8 # -7.74 # -6.86,316.67 # 90.0 # 0.0 # 2.19 # 625.42,206.86,90.0,-44.44 # -28.0 # -70.0 # -12.5 # -9.09 # -15.0 # -20.0 # -15.73 # -46.67 # -17.47 # -26.67 # -6.67 # -23.75 # -8.33 # -3.51 # -25.17 # -22.86 # -21.42 # -41.18 # -20.8 # -7.74 # -6.86,-22.45,-20.4,63.0,4,23,625.42,-70.0,2010-03-17
PT,9,11.11,-6.23,50.0,-8.13,0.4421880670676525,-19.75 # -35.45 # -8.13 # -11.54 # -22.54 # 53.45 # -1.87 # -4.27 # -5.93,53.45,53.45,53.45,-19.75 # -35.45 # -8.13 # -11.54 # -22.54 # -1.87 # -4.27 # -5.93,-13.69,-9.83,56.0,1,8,53.45,-35.45,2019-03-26
PIRS,14,21.43,1.47,84.0,-13.94,0.4980989030788206,-0.36 # -34.77 # -21.88 # -20.56 # 151.04 # 17.5 # -17.38 # -19.64 # -14.62 # -24.14 # -13.27 # -10.42 # 38.79 # -9.72,151.04 # 17.5 # 38.79,69.11,38.79,-0.36 # -34.77 # -21.88 # -20.56 # -17.38 # -19.64 # -14.62 # -24.14 # -13.27 # -10.42 # -9.72,-16.98,-17.38,59.5,3,11,151.04,-34.77,2015-01-22
OPTT,17,35.29,18.2,65.0,-7.32,1.1986239492367428,-22.47 # -25.76 # -16.55 # -15.95 # 0.15 # -5.48 # -11.23 # 1.95 # -7.32 # -3.07 # 2.78 # 30.43 # -31.65 # 86.82 # 389.04 # -42.86 # -19.35,0.15 # 1.95 # 2.78 # 30.43 # 86.82 # 389.04,85.2,16.61,-22.47 # -25.76 # -16.55 # -15.95 # -5.48 # -11.23 # -7.32 # -3.07 # -31.65 # -42.86 # -19.35,-18.34,-16.55,49.0,6,11,389.04,-42.86,2007-10-09
FENG,20,10.0,-7.22,67.0,-10.8,0.0823843948995423,-6.61 # -4.9 # 119.3 # -2.26 # -10.82 # -4.12 # -5.75 # -10.33 # -17.73 # -8.16 # -11.28 # 27.78 # -10.78 # -11.33 # -55.09 # -13.86 # -47.37 # -36.19 # -21.05 # -13.84,119.3 # 27.78,73.54,73.54,-6.61 # -4.9 # -2.26 # -10.82 # -4.12 # -5.75 # -10.33 # -17.73 # -8.16 # -11.28 # -10.78 # -11.33 # -55.09 # -13.86 # -47.37 # -36.19 # -21.05 # -13.84,-16.19,-11.05,50.5,2,18,119.3,-55.09,2012-01-30
STRC,1,0.0,-34.21,29.0,-34.21,0.6578680553628126,-34.21,,,,-34.21,-34.21,-34.21,29.0,0,1,-34.21,-34.21,2021-12-28
XELA,8,37.5,0.51,111.0,-0.56,0.8958417028959675,-0.1 # -1.02 # 1.03 # -17.87 # 6.31 # -2.52 # 46.13 # -27.9,1.03 # 6.31 # 46.13,17.82,6.31,-0.1 # -1.02 # -17.87 # -2.52 # -27.9,-9.88,-2.52,82.5,3,5,46.13,-27.9,2015-05-11
CANO,7,14.29,-26.19,78.0,-19.17,0.007966812849204632,-2.15 # 15.32 # -17.45 # -20.9 # -19.17 # -41.24 # -97.72,15.32,15.32,15.32,-2.15 # -17.45 # -20.9 # -19.17 # -41.24 # -97.72,-33.11,-20.03,60.0,1,6,15.32,-97.72,2020-07-07
HGAS,4,25.0,-17.13,153.0,-0.63,0.3202677635574326,0.47 # -0.3 # -0.96 # -67.72,0.47,0.47,0.47,-0.3 # -0.96 # -67.72,-22.99,-0.96,120.5,1,3,0.47,-67.72,2021-09-22
UGRO,6,33.33,94.37,39.0,-10.28,3.985210553323999,620.0 # -6.52 # 4.13 # -17.91 # -19.43 # -14.04,620.0 # 4.13,312.07,312.07,-6.52 # -17.91 # -19.43 # -14.04,-14.47,-15.97,10.5,2,4,620.0,-19.43,2020-11-12
GETR,6,33.33,-17.5,96.0,-0.92,0.052945425208456784,-9.43 # -1.02 # 0.1 # -0.82 # 0.21 # -94.06,0.1 # 0.21,0.15,0.15,-9.43 # -1.02 # -0.82 # -94.06,-26.33,-5.23,44.0,2,4,0.21,-94.06,2021-04-29
AMS,32,34.38,-0.78,82.0,-2.6,0.49333735453406524,0.0 # -8.3 # -6.26 # -2.31 # -9.41 # -29.77 # -10.19 # 19.91 # 21.49 # -4.24 # -1.35 # 1.6 # 13.09 # 10.0 # 5.86 # -6.59 # -5.77 # -8.52 # -7.38 # -0.78 # 4.76 # -17.54 # 62.5 # -2.11 # -7.09 # -39.38 # 8.26 # -20.92 # -2.89 # -6.32 # 23.35 # 1.5,0.0 # 19.91 # 21.49 # 1.6 # 13.09 # 10.0 # 5.86 # 4.76 # 62.5 # 8.26 # 23.35 # 1.5,14.36,9.13,-8.3 # -6.26 # -2.31 # -9.41 # -29.77 # -10.19 # -4.24 # -1.35 # -6.59 # -5.77 # -8.52 # -7.38 # -0.78 # -17.54 # -2.11 # -7.09 # -39.38 # -20.92 # -2.89 # -6.32,-9.86,-6.84,72.5,11,21,62.5,-39.38,2006-01-19
COCP,16,25.0,-9.15,72.0,-15.44,0.014604257156134311,-66.12 # -84.75 # 86.21 # -51.72 # -13.64 # -18.18 # 7.5 # 131.91 # -15.28 # -10.71 # -34.69 # -15.6 # -47.29 # 21.84 # -9.71 # -26.16,86.21 # 7.5 # 131.91 # 21.84,61.87,54.02,-66.12 # -84.75 # -51.72 # -13.64 # -18.18 # -15.28 # -10.71 # -34.69 # -15.6 # -47.29 # -9.71 # -26.16,-32.82,-22.17,62.0,4,12,131.91,-84.75,2012-02-28
